#1
# Unit Commitment Schedule for Generation Park REF35 (nPlants=20, nDispPlants=13), File created on 12.01.2017
# Units per datacolumn:
# BK	WT	GuDTS	WW1	SKEL	GuD	GT1	GT2	GT3	OIL	GAR	BM	PS_T	PS_P	Curtailment	Import	ROW	PV	Onshore	Offshore	
double	default(17566,21)
252300	0	180.0218	0	195.6476	0	0	0	0	0	0	0	158.73	160.4774	-0	-0	0	45.82324	0	650.6721	174.3208
255300	0	180.0218	0	195.6476	0	0	0	0	0	0	0	158.73	160.4774	-0	-0	0	45.82324	0	650.6721	174.3208
255900	0	184.8446	0	243.9326	0	0	0	0	0	0	0	116.8514	0	-0	-0	0	45.82324	0	704.628	174.3208
258900	0	184.8446	0	243.9326	0	0	0	0	0	0	0	116.8514	0	-0	-0	0	45.82324	0	704.628	174.3208
259500	0	184.8446	0	235.4426	0	0	0	0	0	0	33	138.793	0	-254.6687	-0	0	45.82324	0	779.5732	173.9475
262500	0	184.8446	0	235.4426	0	0	0	0	0	0	33	138.793	0	-254.6687	-0	0	45.82324	0	779.5732	173.9475
263100	0	184.2704	0	230.1897	0	0	0	0	0	0	0	133.7551	0	-260	-109.0106	0	45.82324	0	825.5839	173.9475
266100	0	184.2704	0	230.1897	0	0	0	0	0	0	0	133.7551	0	-260	-109.0106	0	45.82324	0	825.5839	173.9475
266700	0	184.7657	0	231.0219	0	0	0	0	0	0	0	131.605	0	-260	-137.3928	0	45.82755	0	794.3963	173.9475
269700	0	184.7657	0	231.0219	0	0	0	0	0	0	0	131.605	0	-260	-137.3928	0	45.82755	0	794.3963	173.9475
270300	0	183.1578	0	228.3207	0	0	0	0	0	0	0	134.4718	0	-260	-60.666	0	45.82755	0	793.8034	171.7079
273300	0	183.1578	0	228.3207	0	0	0	0	0	0	0	134.4718	0	-260	-60.666	0	45.82755	0	793.8034	171.7079
273900	0	184.8446	0	237.0446	0	0	0	0	0	0	0	147.3723	0	-260	-97.50353	0	45.82755	0	825.9397	173.201
276900	0	184.8446	0	237.0446	0	0	0	0	0	0	0	147.3723	0	-260	-97.50353	0	45.82755	0	825.9397	173.201
277500	0	184.8446	0	232.5709	0	0	0	0	0	0	0	171.7398	0	-260	-24.80919	0	45.83186	0	765.5802	169.8415
280500	0	184.8446	0	232.5709	0	0	0	0	0	0	0	171.7398	0	-260	-24.80919	0	45.83186	0	765.5802	169.8415
281100	0	184.8446	0	234.9456	0	0	0	0	0	0	33	181.2212	0	-189.9002	-0	0	45.83186	0	751.2316	170.2148
284100	0	184.8446	0	234.9456	0	0	0	0	0	0	33	181.2212	0	-189.9002	-0	0	45.83186	0	751.2316	170.2148
284700	0	184.8446	0	241.1026	0	0	0	0	0	0	33	178.3544	0	-32.97326	-0	0	45.83186	0	766.766	163.869
287700	0	184.8446	0	241.1026	0	0	0	0	0	0	33	178.3544	0	-32.97326	-0	0	45.83186	0	766.766	163.869
288300	87.4	184.8446	0	256.1843	0	0	0	0	0	0	33	176.491	0	-17.44288	-0	0	45.83617	0.09343773	715.6562	166.482
291300	87.4	184.8446	0	256.1843	0	0	0	0	0	0	33	176.491	0	-17.44288	-0	0	45.83617	0.09343773	715.6562	166.482
291900	87.4	184.8446	0	259.9436	0	0	0	0	0	0	33	172.4775	99.92994	-0	-0	0	45.83617	11.86659	685.5358	163.869
294900	87.4	184.8446	0	259.9436	0	0	0	0	0	0	33	172.4775	99.92994	-0	-0	0	45.83617	11.86659	685.5358	163.869
295500	136.3437	184.8446	0	239.1531	0	0	0	0	0	0	33	170.0408	81.04334	-0	-0	0	45.83617	66.90143	690.8721	167.2286
298500	136.3437	184.8446	0	239.1531	0	0	0	0	0	0	33	170.0408	81.04334	-0	-0	0	45.83617	66.90143	690.8721	167.2286
299100	101.6641	184.8446	0	249.006	0	0	0	0	0	0	33	168.034	0	-0	-0	0	45.84047	118.6036	685.773	170.5881
302100	101.6641	184.8446	0	249.006	0	0	0	0	0	0	33	168.034	0	-0	-0	0	45.84047	118.6036	685.773	170.5881
302700	121.2134	184.8446	0	243.83	0	0	0	0	0	0	33	166.8873	0	-0	-0	0	45.84047	142.586	708.4227	162.0027
305700	121.2134	184.8446	0	243.83	0	0	0	0	0	0	33	166.8873	0	-0	-0	0	45.84047	142.586	708.4227	162.0027
306300	103.6501	184.8446	0	240.0288	0	0	0	0	0	0	33	166.0273	0	-0	-0	0	45.84047	139.16	712.0988	164.6156
309300	103.6501	184.8446	0	240.0288	0	0	0	0	0	0	33	166.0273	0	-0	-0	0	45.84047	139.16	712.0988	164.6156
309900	114.6275	184.8446	0	253.2955	0	0	0	0	0	0	33	166.0273	0	-0	-0	0	45.84478	92.81483	701.6634	167.9751
312900	114.6275	184.8446	0	253.2955	0	0	0	0	0	0	33	166.0273	0	-0	-0	0	45.84478	92.81483	701.6634	167.9751
313500	87.4	184.8446	0	259.2155	0	0	0	0	0	0	33	167.7474	172.2607	-0	-0	0	45.84478	46.53199	632.41	161.6294
316500	87.4	184.8446	0	259.2155	0	0	0	0	0	0	33	167.7474	172.2607	-0	-0	0	45.84478	46.53199	632.41	161.6294
317100	160.9352	184.8446	0	239.0571	0	0	0	0	0	0	33	171.1875	260	-0	-0	0	45.84478	6.47835	583.5533	153.044
320100	160.9352	184.8446	0	239.0571	0	0	0	0	0	0	33	171.1875	260	-0	-0	0	45.84478	6.47835	583.5533	153.044
320700	191	184.8446	0	243.97	0	0	0	0	0	0	33	174.6276	256.9235	-0	-0	0	45.84909	0	524.4984	160.5095
323700	191	184.8446	0	243.97	0	0	0	0	0	0	33	174.6276	256.9235	-0	-0	0	45.84909	0	524.4984	160.5095
324300	180	186.3554	0	234.0921	0	0	0	0	0	0	33	177.4944	260	-0	-0	0	45.84909	0	510.624	161.2561
327300	180	186.3554	0	234.0921	0	0	0	0	0	0	33	177.4944	260	-0	-0	0	45.84909	0	510.624	161.2561
327900	191	184.8446	0	247.0004	0	0	0	0	0	0	33	179.5011	260	-0	-0	0	45.84909	0	520.9408	144.0853
330900	191	184.8446	0	247.0004	0	0	0	0	0	0	33	179.5011	260	-0	-0	0	45.84909	0	520.9408	144.0853
331500	156.9547	184.8446	0	220.9308	0	0	0	0	0	0	33	178.7844	260	-0	-0	0	45.85341	0	491.1762	150.8043
334500	156.9547	184.8446	0	220.9308	0	0	0	0	0	0	33	178.7844	260	-0	-0	0	45.85341	0	491.1762	150.8043
335100	87.4	184.8446	0	232.4838	0	0	0	0	0	0	33	172.3342	237.8	-0	-0	0	45.85341	0	478.0133	134.7534
338100	87.4	184.8446	0	232.4838	0	0	0	0	0	0	33	172.3342	237.8	-0	-0	0	45.85341	0	478.0133	134.7534
338700	87.4	184.8446	0	237.6777	0	0	0	0	0	0	33	162.5872	156.7402	-0	-0	0	45.85341	0	483.7054	153.4173
341700	87.4	184.8446	0	237.6777	0	0	0	0	0	0	33	162.5872	156.7402	-0	-0	0	45.85341	0	483.7054	153.4173
342300	137.0294	184.8446	0	240.4726	0	0	0	0	0	0	33	147.9666	0	-0	-0	0	45.8577	0	509.5567	161.2561
345300	137.0294	184.8446	0	240.4726	0	0	0	0	0	0	33	147.9666	0	-0	-0	0	45.8577	0	509.5567	161.2561
345900	191	184.8446	0	349.6531	7.2	0	0	0	0	0	33	139.265	0	-260	-0	0	45.8577	0	488.4488	162.0027
348900	191	184.8446	0	349.6531	7.2	0	0	0	0	0	33	139.265	0	-260	-0	0	45.8577	0	488.4488	162.0027
349500	158.0667	184.8446	0	241.3723	7.2	0	0	0	0	0	33	142.4638	0	-260	-0	0	45.8577	0	524.8541	158.2699
352500	158.0667	184.8446	0	241.3723	7.2	0	0	0	0	0	33	142.4638	0	-260	-0	0	45.8577	0	524.8541	158.2699
353100	180	190.8882	0	232.5337	7.2	0	0	0	0	0	33	140.2828	0	-260	-0	0	45.86202	0	524.617	154.5371
356100	180	190.8882	0	232.5337	7.2	0	0	0	0	0	33	140.2828	0	-260	-0	0	45.86202	0	524.617	154.5371
356700	87.4	184.8446	0	224.3553	7.2	0	0	0	0	0	26.79197	143.1908	0	-260	-0	0	45.86202	0	543.9461	151.5509
