#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_5;6WE_30;6WE_25;6WE_31
double default(8761,5);;;;
27698400;19849.33594;19299.45508;19350.49414;19631.61914
27702000;16852.78516;17553.6582;14920.37109;16359.62012
27705600;16010.07813;16689.23438;15801.49121;16994.41992
27709200;14848.56152;13492.2334;12771.31348;15801.80176
27712800;11866.18066;13655.64258;12013.97559;14356.73047
27716400;10374.88867;12659.92871;11229.28516;13395.80762
27720000;13902.25195;14942.76465;12367.32813;14658.66797
27723600;12904.41895;14933.61914;12603.71875;14073.59961
27727200;15396.92578;12644.62305;14280.61816;15335.10547
27730800;12281.02148;12937.53027;13934.09473;12641.9082
27734400;12394.49707;11379.26074;13464.38184;14038.13477
27738000;11761.16602;11990.29492;14435.45117;14320.84668
27741600;13504.46387;12164.77441;14517.94824;13773.83691
27745200;9611.927734;10403.01758;10298.35938;10129.21484
27748800;7195.445801;6150.994629;9294.576172;8373.339844
27752400;6919.051758;9950.09668;9821.170898;7544.819824
27756000;9836.473633;10435.2041;11605.56934;11022.33691
27759600;11084.31738;11151.44531;12774.64746;12049.2959
27763200;13212.53906;11602.88379;12944.86133;13363.93066
27766800;11868.73535;11789.10254;12140.58984;11811.38477
27770400;17329.71875;14009.04492;16538.62891;16843.00586
27774000;17259.76172;18360.08984;17472.63672;19799.87305
27777600;16430.68359;15572.04688;15697.63867;18063.13086
27781200;12945.07617;14269.43262;12301.93555;15186.23438
27784800;13502.60938;12888.18945;11547.64746;15408.63477
27788400;10549.03223;9810.966797;12834.90918;12946.81445
27792000;12171.25684;8019.185547;7885.344727;15044.32031
27795600;10528.41309;10134.41699;6161.303223;12687.50684
27799200;9403.233398;10764.44141;7401.901855;11508.90332
27802800;10114.33496;11355.06543;9361.375977;12570.83594
27806400;13033.87695;12265.99707;10117.47949;14145.3877
27810000;10497.96777;10753.17969;11383.35156;12128.45996
27813600;12688.79785;10275.40918;12053.07227;12873.36426
27817200;9451.56543;10752.21191;11483.42188;11077.48926
27820800;9977.380859;8940.566406;10155.45313;11674.6123
27824400;11723.26074;10260.13477;12565.84277;12165.49512
27828000;12865.2959;10759.24414;13427.73242;12017.07715
27831600;9175.321289;9954.847656;9282.758789;8314.480469
27835200;6907.003418;6010.602539;8394.945313;7496.4375
27838800;6495.742188;8677.995117;8586.199219;6553.979492
27842400;8716.566406;9341.339844;10214.42676;9607.432617
27846000;10247.17188;9852.235352;11565.7334;10673.98926
27849600;11942.38184;9754.791016;10900.57813;11100.82031
27853200;10493.08789;9749.84082;10188.23828;10032.88672
27856800;16137.03027;12468.9375;13828.11426;15544.32715
27860400;15353.9834;17459.16797;14735.65039;16913.6543
27864000;14670.35938;13994.80176;14167.5459;15751.5957
27867600;13262.52344;12573.78223;13700.82227;14165.42969
27871200;13444.37695;13542.7666;13595.46289;13984.74316
27874800;12755.98438;11860.74707;11321.39746;12821.96191
27878400;11359.54199;9740.326172;10523.80176;11865.23047
27882000;7663.83252;6435.26416;4852.713867;7775.274414
27885600;5889.033691;6850.349609;3792.895508;7836.449707
27889200;5044.035156;5133.90625;4761.750488;7523.040527
27892800;7211.491699;8012.941406;7027.758301;9855.439453
27896400;6018.729492;8561.75;7056.125488;8655.618164
27900000;9801.508789;8444.375977;7878.189453;10439.11133
27903600;6874.873535;9872.102539;7560.407715;9522.895508
27907200;7006.324707;9323.654297;6689.515137;11288.0293
27910800;7987.330566;10318.16504;10583.21484;11411.73535
27914400;11096.60645;9933.152344;11883.98535;11738.49609
27918000;8293.799805;9646.470703;8795.018555;8416.412109
27921600;6285.700195;6168.933594;7649.984863;7497.614258
27925200;6613.785645;9738.413086;8805.900391;6628.110352
27928800;8865.15918;9488.091797;10241.19238;9413.691406
27932400;9633.921875;9200.783203;11093.79883;10029.02051
27936000;11034.66016;9370.977539;10505.82227;10660.44531
27939600;10718.79785;9716.385742;10118.67773;9912.979492
27943200;16024.71191;12039.48145;13418.7168;15212.34961
27946800;14552.21875;14599.27148;13896.55957;16950.80078
27950400;13034.17676;13775.33984;12989.30566;15035.32227
27954000;13498.86035;13242.2207;13515.45605;15487.36328
27957600;14034.7793;13346.06641;12542.36523;15118.73145
27961200;12552.66211;11940.62305;11292.3252;13468.93457
27964800;11868.42188;10121.10352;11244.07227;12370.36914
27968400;10476.78613;8607.938477;6868.990234;9831.425781
27972000;7822.056152;8711.526367;6571.351563;8899.354492
27975600;7961.794922;8103.866699;6740.611816;9399.610352
27979200;9992.287109;9566.329102;7578.055664;10145.96484
27982800;9473.576172;8308.533203;7488.254883;8319.841797
27986400;11666.87988;8625.973633;9174.230469;10774.46289
27990000;9456.524414;9305.583008;10492.71777;10762.83984
27993600;8984.149414;8697.072266;9143.193359;10913.55078
27997200;10195.14941;10393.59082;11759.04395;12626.67773
28000800;12782.41602;11399.87891;12154.09082;13227.86133
28004400;9383.447266;10542.16602;9424.742188;9704.417969
28008000;7886.237305;7742.153809;9726.978516;8797.5625
28011600;7926.478027;11149.66895;10451.11328;8006.182129
28015200;11304.31445;11259.52441;12806.32031;12217.6748
28018800;13147.5498;12313.70996;14656.62988;13755.13281
28022400;15781.51465;13661.10645;14902.62402;15075.74316
28026000;15189.97949;14636.11426;14533.22461;14299.50098
28029600;20712.87305;17407.14648;16969.15039;20413.3125
28033200;19742.85547;20665.32031;17761.79688;22295.85547
28036800;19260.17578;20690.8125;17578.42969;21520.14844
28040400;17708.34375;19738.07031;19056.45703;19550.88672
28044000;19242.35938;18454.24805;19617.19922;18857.87891
28047600;17323.1875;16079.27344;16623.44922;16233.83398
28051200;15739.4043;16196.78516;14242.66504;16804.86328
28054800;13526.9375;13078.60254;9667.573242;14084.59961
28058400;12936.81055;13195.61523;9544.098633;13904.39551
28062000;13212.13477;12913.75488;9984.282227;14478.1875
28065600;15365.0752;15254.24023;13141.26172;15014.4834
28069200;15124.83691;14288.76758;10069.50879;15696.63086
28072800;17485.69531;13268.65625;11167.63379;16693.65039
28076400;15308.37305;14282.79004;10474.96875;16172.12891
28080000;14695.04688;13428.01074;13224.37207;16529.50391
28083600;15734.50293;13977.70117;16031.65918;16187.63477
28087200;16770.33203;15887.23828;18035.6875;16851.03125
28090800;12466.72949;13413.66699;13422.61328;13615.81836
28094400;12145.00293;10424.09961;12960.57813;12263.32422
28098000;10003.29688;14729.47656;12976.63184;10072.84863
28101600;14407.11426;15030.08984;15739.40723;15146.82422
28105200;15618.08105;15510.22461;17215.92188;15938.3418
28108800;18108.625;14481.96191;16879.0293;17131.8125
28112400;16976.01172;14735.14355;14766.22461;16100.625
28116000;22853.88281;18832.94141;19553.69141;22009.01758
28119600;20049.19336;21633.85742;21686.1582;23828.92969
28123200;20238.94727;21114.75195;18563.13477;22232.30078
28126800;19477.54297;20188.76953;18802.58789;20479.23633
28130400;21231.44922;20623.50195;18597.17188;20764.43359
28134000;20550.00195;18867.04297;17846.31055;19188.56445
28137600;18402.76563;16730.25;16533.30859;17826.19922
28141200;16161.66309;15349.29883;13181.94141;15734.85352
28144800;17360.3457;17583.19922;14973.11133;18306.00391
28148400;17334.39453;16456.89258;15190.99512;18453.11914
28152000;18384.28516;17912.60938;16309.39258;17900.67578
28155600;16799.81836;14298.2334;14793.62402;15881.79297
28159200;17627.6875;15030.8291;16258.69727;17109.32422
28162800;14817.00293;16067.50586;14792.625;14219.99414
28166400;12548.52539;14299.33887;11318.9375;15019.72461
28170000;16219.79492;15481.76953;14763.69629;16449.25781
28173600;17162.78711;14854.37793;16292.01465;16458.97461
28177200;11681.32031;12238.61816;12102.67285;12167.96387
28180800;10241.42188;8453.504883;11342.71191;10307.86523
28184400;8695.251953;12130.84863;10878.5293;8377.959961
28188000;11659.67578;11988.63184;12676.68848;12044.22754
28191600;12841.5166;12512.7832;14013.75098;13118.09375
28195200;14479.91504;12361.91211;13325.80371;13511.05469
28198800;13389.98535;12363.3916;11623.16699;12542.86133
28202400;18807.64063;14779.79883;15714.99805;17641.83789
28206000;17561.9375;18421.50781;18002.53711;19193.61328
28209600;16459.36914;16530.74023;14660.87598;18038.40234
28213200;13523.38965;14933.71094;14894.75195;15395.63672
28216800;15543.89453;15126.45508;15002.80469;15356.46777
28220400;14272.12793;14329.49219;12995.77832;14458.74902
28224000;14218.75293;14804.34375;14053.07422;13711.23633
28227600;12048.04004;12574.20898;9685.555664;11585.00879
28231200;11264.71289;13227.95605;6543.203613;13229.42676
28234800;12594.83691;12525.51172;10077.07129;13169.27246
28238400;13588.89063;13345.12305;11779.87305;13627.59082
28242000;11506.17285;11668.20898;9832.073242;12260.68066
28245600;12628.93066;11201.03418;7675.400879;13146.64355
28249200;11564.24512;12728.56348;8546.426758;11166.8125
28252800;8817.453125;10997.81152;10202.96582;11454.55859
28256400;9270.777344;11141.25098;10430.74023;12428.74707
28260000;11301.16602;10699.55762;12367.1875;13176.60254
28263600;7674.112305;9494.450195;8421.515625;8431.90625
28267200;5486.608887;6151.436035;7459.185547;7096.005859
28270800;6202.145508;9463.142578;8366.674805;6413.698242
28274400;8360.723633;9191.264648;9517.820313;9038.435547
28278000;9482.134766;9498.014648;11076.30957;10008.42188
28281600;11075.83594;9658.415039;10393.72852;10718.04004
28285200;9969.206055;9852.556641;9978.142578;9961.21582
28288800;15136.04785;11546.46875;14025.51855;14781.11621
28292400;15044.66309;15935.04492;14303.40723;16581.76172
28296000;14801.66406;14100.4541;12834.32227;15069.03418
28299600;12058.71191;12670.70703;6745.810547;12347.18555
28303200;11960.88574;11882.875;8948.670898;12139.25879
28306800;10351.00098;10550.35742;8271.311523;9393.740234
28310400;11386.49805;9186.129883;9196.511719;11966.13281
28314000;8701.144531;8327.524414;7938.500488;10055.02148
28317600;8371.607422;10592.50293;9026.889648;8239.352539
28321200;8213.568359;7748.191406;7793.172852;9367.72168
28324800;8112.950195;10381.52832;8679.405273;9452.055664
28328400;7251.205078;9900.974609;7067.227051;8056.739258
28332000;9707.926758;7079.299805;7228.693359;10660.66113
28335600;7572.385254;7954.064941;8657.108398;9819.928711
28339200;8753.192383;6241.554688;8922.9375;9179.749023
28342800;10970.92676;9580.577148;11636.5625;9225.408203
28346400;11305.06641;9253.00293;11584.85352;10361.57031
28350000;7479.508789;8570.463867;7876.740723;6650.040527
28353600;5325.265625;5424.057129;6895.396484;5237.530273
28357200;5597.313477;8051.895996;7521.188965;5703.158203
28360800;7412.192871;8287.496094;8740.495117;8466.217773
28364400;9482.138672;9449.734375;10610.10059;9943.026367
28368000;11127.83203;9733.286133;10466.4873;10856.32422
28371600;10322.75195;10274.42285;10667.91113;10510.2002
28375200;15876.67578;12618.57031;15031.63281;15464.28613
28378800;14858.0166;16145.34961;15074.40332;17225.83398
28382400;15063.05859;15155.92969;13525.56738;14561.64453
28386000;11384.7793;11726.96191;7213.855957;11801.7793
28389600;13215.89844;11464.63867;9601.495117;13307.10352
28393200;12523.2334;8592.84082;8914.430664;9685.513672
28396800;10758.32715;7660.300293;7813.82666;11089.10254
28400400;8053.304199;6823.149902;5855.619629;9751.186523
28404000;7163.122559;7903.397461;7041.929688;9236.449219
28407600;4645.885742;3116.379883;4234.546875;6606.963867
28411200;6626.237793;2151.136719;6552.013672;4495.202148
28414800;7459.111816;2741.203369;7236.407715;5758.106934
28418400;9225.327148;6661.072266;9633.211914;10914.03027
28422000;7412.522461;6166.61084;10042.25684;9429.629883
28425600;8597.984375;5884.487793;8202.055664;10489.76758
28429200;9108.282227;7453.434082;11207.80566;11957.42676
28432800;12091.10938;10222.80664;13012.01563;12896.56738
28436400;8436.007813;7712.121582;8792.496094;8650.414063
28440000;6221.842285;5377.979492;8195.499023;7549.062988
28443600;6982.541016;8728.939453;9078.836914;6859.453125
28447200;9340.59375;9740.179688;10664.57324;10237.44336
28450800;11107.65723;10685.5459;12307.69141;11294.79492
28454400;12537.02832;10371.15527;11456.56348;11803.88672
28458000;11647.53125;10706.50781;10212.62109;11020.67969
28461600;17221.77734;12891.76563;14798.51855;15756.33887
28465200;15958.77051;15782.48926;15200.00488;17251.27344
28468800;15337.36133;15162.89258;12710.375;15629.31348
28472400;13492.32617;14802.71973;12596.49512;14788.82324
28476000;14682.65527;15283.47168;14144.63086;15057.42578
28479600;15196.5498;14684.7832;11232.16797;14313.38184
28483200;14281.96191;13884.0127;11940.4043;15033.12891
28486800;12345.10352;11747.19824;7563.331543;12449.59766
28490400;12019.54004;11719.97363;8518.147461;12652.52734
28494000;9383.727539;9862.042969;8505.545898;11430.61816
28497600;11445.03906;11184.66016;10069.22266;12105.60156
28501200;11532.10742;11391.07422;10351.98047;11093.43359
28504800;13842.03125;10743.27539;11264.88477;13430.59277
28508400;10735.00586;11725.40234;9639.081055;12231.46777
28512000;9618.644531;9094.521484;11099.8623;12238.85254
28515600;12381.20117;10981.89063;13803.11328;13477.12012
28519200;13714.70996;12371.26074;13892.91309;14122.62109
28522800;9426.874023;10222.0752;10235.49512;9930.040039
28526400;7920.936035;6943.416504;9157.016602;9085.870117
28530000;7734.966309;11255.27539;10154.37891;7765.313965
28533600;11156.3457;11423.89746;11847.30664;11404.71289
28537200;12356.44043;11639.22461;13513.64648;12410.45117
28540800;14117.14258;11932.45313;13279.62988;13336.88086
28544400;13633.00098;12494.58301;13177.78809;12176.24414
28548000;19380.43164;15186.87207;17008.06641;18451.27539
28551600;18387.52148;19148.18164;16392.00781;20025.84766
28555200;17658.09766;18448.38086;16280.45313;18590.20508
28558800;15949.82129;16059.66895;15887.71387;17299.88281
28562400;17903.80078;17282.5957;17482.75195;18057.94336
28566000;16197.10156;15695.91016;14626.99219;15836.81934
28569600;15982.70996;15395.93164;15359.62402;16603.99219
28573200;13263.09863;13280.56152;10588.1543;13219.44434
28576800;10770.83398;12314.41895;9092.65918;12018.43164
28580400;11152.18164;11264.88281;10794.26563;12800.31445
28584000;14052.64844;13329.38379;12786.79785;14081.06641
28587600;12789.39844;11887.32617;12355.97461;10137.28516
28591200;15414.23438;10676.79883;12273.67969;13763.0791
28594800;13404.02051;12551.48828;11711.6875;12798.11133
28598400;12387.49902;9252.644531;8636.194336;12638.85059
28602000;14142.76953;12349.92676;11343.25781;15085.71875
28605600;13758.73926;13959.08398;13498.7959;15211.09766
28609200;10317.02832;11831.4541;10670.79102;11178.41992
28612800;9170.759766;8319.378906;10194.98145;9804.404297
28616400;8598.082031;11879.75684;10869.89355;8253.457031
28620000;11642.54883;11621.44043;12760.37891;12187.46191
28623600;12950.31348;12396.72363;14118.08789;13221.6123
28627200;14622.48438;12610.02051;13701.13379;13728.11621
28630800;14024.16309;12776.0166;13304.55859;12343.6875
28634400;18751.26953;14848.47656;16320.67285;18184.3457
28638000;18214.69727;19097.09766;17495.70508;20055.89844
28641600;17297.82031;17834.64844;16320.77832;18287.10156
28645200;15787.36914;16888.0293;15486.10156;16587.33594
28648800;17053.98047;16833.57422;13467.57617;16338.1748
28652400;16804.96875;15610.23633;13599.66016;16220.54297
28656000;16264.92383;15297.60449;15804.8916;16261.60254
28659600;14976.64355;14855.2959;12875.65234;15261.66406
28663200;15238.27637;15224.81641;11397.82813;15642.64648
28666800;15135.48828;14592.90137;13167.22266;16009.5459
28670400;16020.20215;16340.69238;14175.2959;16840.76172
28674000;14173.48633;14473.75391;12600.45898;14109.82031
28677600;16309.98242;13127.44141;12798.46973;15322.24121
28681200;11968.36816;12487.2666;14051.54297;14223.08496
28684800;10036.74316;10892.28223;9645.292969;13823.43066
28688400;12453.19043;13144.22852;11918.28613;14693.02441
28692000;15031.11719;13210.53516;15629.1416;14854.6582
28695600;9596.220703;10356.91406;11107.24902;10032.33203
28699200;8458.051758;7357.509766;9920.820313;7716.311523
28702800;7407.695313;10825.68555;10453.48047;8018.187012
28706400;11379.89258;10976.02832;12560.6875;11774.35156
28710000;12586.70313;11073.82422;13868.9375;12927.09766
28713600;14668.62109;10315.38086;13757.75293;13736.02441
28717200;12699.19531;12241.19043;12934.20605;12739.63281
28720800;19494.72852;15676.29688;17321.59375;18579.0918
28724400;18399.875;16727.74609;18089.91016;20094.94531
28728000;15419.74023;18230.86523;15791.24805;18014.08203
28731600;17373.98633;17193.87891;16131.52637;18179.31445
28735200;16164.49121;17902.06055;15867.75098;16888.46094
28738800;15380.47949;16562.99609;14966.22852;16158.12305
28742400;15455.50684;16066.53027;15534.11816;16996.93164
28746000;14387.39355;14306.08398;11575.64258;14625.40332
28749600;14431.94922;14500.99316;13087.20117;15478.27637
28753200;15095.36523;14343.66895;13936.22266;16299.3125
28756800;16941.50977;16615.61133;15395.2002;17250.35352
28760400;15185.45703;15028.33691;13331.17383;15062.77734
28764000;16099.66797;14178.99414;12468.98047;15814.54395
28767600;13938.86328;14826.7002;13017.83301;14404.61133
28771200;12321.45117;12951.87305;10019.9502;13342.03613
28774800;12910.99707;13799.85254;12832.78223;14344.37402
28778400;15294.31641;13626.67188;16338.15332;15789.60938
28782000;10088.89453;11787.07324;11240.74609;11623.25195
28785600;9821.481445;8433.328125;10664.51758;9939.330078
28789200;8500.318359;11824.3418;10864.58398;8323.941406
28792800;11946.89648;12137.90234;12759.21191;12066.78711
28796400;13005.35059;12592.15332;14310.91895;13160.86133
28800000;14514.39551;12644.16309;13977.46582;13801.41699
28803600;14313.20508;12922.84473;12677.5127;12987.81641
28807200;19936.87305;16125.74023;17278.87891;19014.1875
28810800;18481.93164;19137.47852;17346.44141;20441.49609
28814400;18183.93945;19085.69922;16101.98535;19114.13086
28818000;15189.12207;18496.04688;17938.16016;17187.78711
28821600;19305.05664;19184.32422;18353.0332;19081.94336
28825200;18515.0957;18555.80273;17139.33594;18534.63867
28828800;18451.47656;18624.17188;17616.18555;19784.74805
28832400;17795.32813;17072.79883;14723.08398;18132.29102
28836000;17789.07227;17610.1875;16222.42969;18440.7207
28839600;16677.95703;18221.70117;17640.56836;19760.06836
28843200;18243.73828;19636.63672;18290.13672;19676.76172
28846800;16778.11133;18047.02344;15016.74121;17778.26563
28850400;16739.41992;15898.45313;14996.04395;19069.81836
28854000;14680.32031;17106.44922;11417.24707;17436.8457
28857600;16101.99316;16829.16406;13492.91016;17376.52344
28861200;16663.82813;18463.84961;15863.92676;18711.29297
28864800;18137.22266;18290.57422;16738.83594;18712.66992
28868400;13364.50684;14916.29785;11620.08984;14351.08301
28872000;11399.46289;11380.88867;11889.51074;11944.62988
28875600;9940.060547;15805.93359;12985.71875;9777.368164
28879200;14384.62891;15219.02246;15304.55762;14896.22266
28882800;15669.2373;15456.45605;17134.80859;16109.39844
28886400;17623.21289;15749.48047;16488.73438;16737.32227
28890000;17254.2793;16525.85156;16542.26953;15814.33203
28893600;22484.51953;18453.83594;21108.9082;21632.33008
28897200;21575.34961;22463.75;21220.24805;24073.59766
28900800;21888.24414;21929.10352;20247.35156;22084.76367
28904400;17632.22656;17817.99805;15081.3457;18725.17578
28908000;18434.76953;17211.26953;16377.9082;19288.38086
28911600;16007.59961;15682.75;11261.53125;17537.08398
28915200;16229.05273;15669.94824;16474.25195;18340.27148
28918800;17446.00586;15455.44629;12614.11133;15205.3125
28922400;14729.91309;16262.29785;16463.12891;18451.75586
28926000;15737.0957;16814.76953;15962.08496;19246.06641
28929600;18443.30859;19216.64648;16344.72852;20500.85352
28933200;16533.92383;16187.71484;16142.31934;18104.47461
28936800;17534.14648;15547.66016;16850.42578;18760.39453
28940400;15203.49219;16306.79297;15922.7041;18249.8457
28944000;16738.10938;17122.73047;16620.28516;18275.47656
28947600;17708.10352;18954.49414;18687.06445;19597.0332
28951200;19112.53125;18140.58984;18592.82617;19869.56836
28954800;13910.52344;14729.10547;14549.92285;16045.59277
28958400;12107.96582;11000.58105;13613.06348;13726.86914
28962000;10709.73047;15407.08105;13800.8877;10582.44922
28965600;14987.37012;15123.20996;15662.77734;15839.40137
28969200;16954.22461;15789.66406;17511.50781;17233.21094
28972800;19164.9707;16982.49805;17537.37891;18337.26758
28976400;18735.07617;17760.57617;17984.12305;17633.96094
28980000;23376.23242;19603.08398;21866.08984;22569.78711
28983600;22153.04492;22901.93359;21558.20898;24329.90234
28987200;22314.66992;22087.99414;20132.37695;23027.29297
28990800;18256.24414;18348.91211;18753.45703;19185.13281
28994400;19252.63086;17114.86523;13256.26367;18977.35352
28998000;15914.49219;14916.38965;10612.1377;16307.90625
29001600;14404.92871;13567.96777;9418.379883;18017.57422
29005200;13114.15234;10961.97559;11522.87402;14190.15527
29008800;10528.31543;16097.07617;13466.11914;15656.68262
29012400;14855.94043;14761.97168;13818.69434;17533.55664
29016000;16946.94922;15825.59863;16587.82422;16504.12891
29019600;14886.84473;14160.97559;14581.89453;15151.09668
29023200;16010.61133;11626.4502;15641.34082;16282.22266
29026800;12746.20996;11578.31445;16480.00391;13543.43652
29030400;12735.34375;9778.889648;14634.62891;14064
29034000;12968.3125;14653.47168;14013.19727;17140.75195
29037600;14409.40137;14584.91504;15462.82129;16126.50684
29041200;11644.59473;11488.38574;12070.29004;12583.39258
29044800;9801.020508;7722.560547;11437.36328;10927.09668
29048400;8706.539063;12131.7627;11237.77441;8644.952148
29052000;11750.26172;11859.42285;12869.51367;12460.79492
29055600;12410.76563;12057.77832;13900.54297;12962.94141
29059200;13875.53613;11940.39063;13099.91309;13052.94824
29062800;13519.26465;11780.46582;11243.81738;12161.24805
29066400;18267.43359;14445.15625;15181.12207;17868.72852
29070000;17661.07031;17806.41797;17028.94141;19427.125
29073600;16856.30273;16299.6709;15520.46094;17319.28906
29077200;13019.85938;14804.84473;14952.51367;15817.30566
29080800;16140.2041;16236.57813;16610.91602;16121.29785
29084400;15359.83789;15374.30371;13746.13379;14730.36719
29088000;15574.72266;15282.99316;13965.62988;15897.69531
29091600;14327.46973;13477.12012;9092.608398;14334.21191
29095200;14828.3125;14100.77246;11033.46387;14875.08789
29098800;13213.36328;12628.88379;10856.69434;14470.70898
29102400;14075.41602;14060.28125;10641.11523;14503.16309
29106000;13193.22754;13862.7793;10884.66602;13985.97461
29109600;14860.92676;13755.8584;11091.64551;14234.85938
29113200;10726.19629;14750.62695;11493.61328;13254.50879
29116800;12010.99902;11777.12402;12104.80078;12965.63672
29120400;13620.14453;13832.83887;12449.84961;14596.51953
29124000;14970.55762;13218.90039;13733.6748;14183.65332
29127600;10455.50098;11324.66602;10591.72363;10331.04395
29131200;10030.25;9470.482422;10806.2207;10245.95801
29134800;8546.480469;12499.20703;11322.31348;8622.241211
29138400;12365.5918;12384.57031;13078.50391;12674.99219
29142000;13445.78711;12807.06445;14463.52246;13486.90039
29145600;14596.20703;12936.9375;13996.67188;14473.97461
29149200;14676.51465;13273.5;13095.40039;13413.08301
29152800;19646.98438;15296.93945;17165.15234;18770.13477
29156400;17276.49219;18943.26172;17480.05078;19330.16016
29160000;17403.44141;16851.59375;14436.42578;17865.5293
29163600;16138.54297;15532.09766;15165.26563;16942.61523
29167200;16893.64063;16431.71484;15825.84473;18119.39648
29170800;14951.22656;14458.55664;14334.41211;15423.32617
29174400;15477.84375;15280.44531;14816.57227;16791.36133
29178000;13190.09863;14339.1416;11895.71484;14866.40332
29181600;11934.86816;14863.83594;12326.60254;15247.9873
29185200;13705.20215;14042.03906;13414.42871;15514.69434
29188800;14817.8457;15531.26758;14344.04688;16033.77344
29192400;14345.81348;14627.86133;12634.85156;14411.1582
29196000;15648.60449;13662.03418;12015.15039;15099.38672
29199600;12429.02637;13907.20215;10914.78125;12463.80664
29203200;11359.43652;11093.63281;11329.43457;12156.48828
29206800;10988.35449;13557.83691;13357.66016;14676.75
29210400;11715.67188;13159.74023;15131.17285;14379.06152
29214000;8620.561523;10849.12012;10335.04199;9926.454102
29217600;6710.294922;7251.303711;9298.582031;8334.918945
29221200;6472.862793;9477.133789;9495.500977;7217.254883
29224800;9989.356445;9356.680664;10639.70215;10565.28027
29228400;10778.46484;10363.41602;11912.12695;11061.79199
29232000;11548.86719;10023.82715;11190.08691;11277.13477
29235600;10709.40527;9485.84375;9582.310547;9697.736328
29239200;15205.28027;11398.20215;12708.91602;14532.55469
29242800;14146.09766;12130.62012;12522.24023;15449.27148
29246400;11528.17188;12175.43457;12466.81348;13522.15918
29250000;11105.11816;11513.23438;12102.29199;12087.95215
29253600;12169.58203;12451.36328;12069.95508;12567.99512
29257200;11573.88184;10486.99219;9365.068359;11554.58594
29260800;10832.62402;9652.899414;9790.896484;12714.18164
29264400;9790.274414;9810.057617;6648.0625;10412.72656
29268000;10177.49219;9911.707031;6771.1875;10774.71191
29271600;9148.552734;9817.823242;7775.879395;11022.51465
29275200;9636.387695;10274.32813;9185.910156;11342.41211
29278800;7835.90918;9144.013672;7249.009766;9170.758789
29282400;9068.277344;8194.970703;7661.079102;9514.041992
29286000;6740.995117;8534.509766;7151.609375;7866.874023
29289600;6190.616211;7116.961914;4864.542969;8991.15625
29293200;5733.479004;7749.990234;7180.268555;9402.75293
29296800;8466.607422;8707.302734;8576.501953;9626.866211
29300400;6093.631348;7010.214355;5841.286133;5267.76123
29304000;4201.646973;3403.709473;5491.120605;3897.911133
29307600;4924.125488;6117.291992;5663.833984;4485.087402
29311200;6515.09375;6997.632324;7654.796387;6609.150879
29314800;7704.644531;7315.318848;8693.072266;7932.442383
29318400;8812.330078;7044.703125;8244.902344;8082.950195
29322000;8223.841797;6998.381348;6709.196777;7330.473633
29325600;13118.48047;9535.936523;11314.76465;12584.20313
29329200;13113.04688;13040.42969;13877.11035;14994.60742
29332800;11347.64844;12833.02441;9614.040039;13321.27148
29336400;9717.023438;10974.44336;11221.60156;11999.29297
29340000;11760.17383;10656.11719;11686.43945;12712.08887
29343600;11707.54785;8815.040039;9736.427734;11629.39648
29347200;11842.61523;10876.60352;10195.53027;12322.89355
29350800;10603.52246;9837.745117;6834.771973;9755.029297
29354400;11173.41406;11018.15137;8844.166992;11880.13867
29358000;11062.91504;10991.49316;9815.53125;12519.31641
29361600;11950.20313;12404.69336;10552.65332;13417.90234
29365200;9769.578125;10788.60352;9739.375977;11392.61816
29368800;10341.92578;9576.40332;9972.623047;10291.75391
29372400;8847.195313;10898.08887;9654.275391;10432.49023
29376000;7642.794922;8390.019531;7941.070313;10078.42969
29379600;6610.801758;8172.677734;8184.503418;9853.710938
29383200;9031.079102;7954.437012;9434.433594;9953.114258
29386800;5303.826172;6573.397949;6167.888672;6354.696777
29390400;4280.490723;3805.538086;4802.880371;3578.40332
29394000;3939.776611;4886.402344;5603.269043;4098.184082
29397600;6261.229004;5601.446777;7103.41748;6488.368164
29401200;6298.90332;5660.243164;7378.527832;6520.681152
29404800;6501.653809;5228.832031;6257.885742;6294.580566
29408400;5934.630371;5117.459473;5099.418457;5724.062012
29412000;10841.74707;7281.923828;8801.03418;10326.83008
29415600;10595.02734;10501.31836;8637.351563;11548.49609
29419200;7862.421387;7030.693848;7903.151855;9245.292969
29422800;8806.15625;8035.931641;7716.579102;9929.907227
29426400;9197.138672;10546.32715;9547.118164;10857.45703
29430000;10068.2207;8494.991211;8471.869141;8935.847656
29433600;8236.536133;6906.820313;6217.019043;8649.526367
29437200;7770.80957;7354.124023;3969.418701;5011.418457
29440800;8266.78418;6949.373047;6032.285645;6798.348633
29444400;9286.306641;9410.651367;8128.487305;9010.648438
29448000;11856.72559;12570.55469;10491.44824;11399.13281
29451600;10112.83691;10600.24609;7726.440918;9069.441406
29455200;10360.13965;8107.564941;7334.093262;10260.62012
29458800;7770.333984;10225.56836;8277.357422;8405.601563
29462400;7075.333496;8877.84082;8203.599609;9376.925781
29466000;9671.575195;11348.56934;11268.8584;10004.65527
