#1;0;0;0;0;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#;6WE_26;6WE_14;6WE_32;6WE_8;6WE_9;6WE_16;6WE_20;6WE_18
double default(8761,9);;;;;;;;
28994400;3801.164795;1312.292969;1249.49646;20696.95898;17317.80273;1766.779419;2780.399658;2303.560791
28998000;1697.258545;920.3999634;287.0909424;17046.30469;14456.61719;730.6000977;1918.718262;866.0662842
29001600;1818.677002;690.4737549;0;16932.26953;15485.70508;1182.820923;1182.366577;609.439209
29005200;772.3516846;0;0;11597.75195;10153.77051;491.7925415;1362.635864;0
29008800;1225.331299;0;0;15306.01367;14296.61133;661.015686;911.4364014;844.5354614
29012400;1567.729492;1758.149048;0;17471.52539;16652.4082;590.0187378;733.3616333;579.3422241
29016000;2648.093018;2111.625977;3729.843506;18258.74609;17347.54688;555.4434814;888.3482666;1322.128784
29019600;1026.576538;650.8580933;481.8254089;15208.91699;14390.19238;0;1495.696411;1215.206665
29023200;2361.901855;1030.124756;1710.306885;15456.64355;14447.19531;1369.014526;1359.467773;2002.970825
29026800;1252.398682;640.3796997;691.5585327;10692.05371;11482.16699;1538.026978;384.8929749;1569.720337
29030400;684.8536377;803.8406372;452.8213501;14011.9209;11948.44336;109.3724365;493.8562012;1082.170654
29034000;1561.390381;701.1625977;968.2161865;16080.01855;15755.19727;1711.346436;1300.977295;426.8373718
29037600;1329.176636;1601.077026;1610.228271;16176.47461;15800.72363;0;1086.13208;2045.296509
29041200;87.04909515;0;0;11229.72266;8533.756836;728.8294067;1248.641602;1343.856934
29044800;0;0;0;8741.661133;11311.80371;42.98590851;1249.73877;310.1495361
29048400;552.8283691;869.2653809;368.8830566;4955.627441;8933.485352;1079.612061;1053.65564;1047.793823
29052000;547.5274658;900.8530273;481.9235535;11739.08789;12123.66211;1424.063477;1420.560669;980.9316406
29055600;1269.412964;1703.593872;1900.898804;13192.59961;12766.24805;1214.003784;1510.911377;1879.183472
29059200;2728.533203;1189.061279;1520.83313;14394.07422;13677.35547;2029.988892;1589.372559;1414.537354
29062800;1263.688843;1328.52771;1729.35022;13093.49707;12166.27344;1534.911865;1663.321533;1714.876099
29066400;5918.722656;7761.763672;4599.505859;18605.79492;21467.35938;1793.869141;3989.703369;3979.934326
29070000;5421.89502;5115.65918;2911.592041;18748.42969;18837.36133;2319.964111;665.1551514;4186.465332
29073600;3708.384277;6189.73877;2844.023193;17485.32031;19978.05273;5066.793457;1308.822266;3123.750977
29077200;2442.770264;2816.772949;2756.65625;15960.27539;16389.55273;3508.752686;1446.6875;2807.431885
29080800;3143.429932;3159.004883;1940.315552;16659.95313;17090.33398;2787.133545;2491.785889;3050.939453
29084400;2248.054932;2008.773193;1447.985596;15260.30762;15011.88379;1403.664429;2475.51416;2345.588867
29088000;3552.510742;2566.378418;1639.867065;17278.99805;15993.25195;2372.262939;1476.623047;2562.495361
29091600;1108.169067;1368.274414;768.8915405;13040.58691;12308.5498;937.7061768;1480.284546;1310.709351
29095200;1591.337036;1826.218628;1522.379028;13866.0166;14095.9873;1947.622192;1372.140747;2482.390381
29098800;1951.211914;1145.066284;219.4258423;14497.97656;14885.42773;527.6200562;303.3953857;1655.372314
29102400;1722.329712;3355.095215;2224.97998;16200.51758;16533.56445;1980.101563;214.0226593;1418.669922
29106000;705.8460083;1134.875;237.9650726;11861.68457;13522.81152;1536.446167;533.8585815;1070.624512
29109600;2794.329346;2100.273926;1821.947632;15855.25195;15387.25293;2533.30957;1363.310791;1586.016235
29113200;1996.092407;2052.265137;1815.338501;13018.86523;13931.56934;2778.638184;672.8276367;1894.470581
29116800;933.432373;343.3908081;1554.053223;13994.0957;11115.61719;1233.925537;492.8485718;831.6021729
29120400;2645.232666;72.31884766;2494.902588;15165.62305;12824.70898;2384.558105;916.6524048;397.985321
29124000;2616.811035;2207.474854;2196.8125;15216.66406;14042.00488;716.9976807;898.3706055;2235.680664
29127600;734.9076538;350.2323608;317.818634;11403.54102;7992.418457;1342.835693;1187.057861;1638.022583
29131200;163.1309814;1167.869263;415.4309692;10030.97363;11325.25098;1051.173828;1400.073853;967.5444336
29134800;862.6016235;989.6134033;1622.618164;4889.508301;8945.551758;1638.37561;2013.221191;1169.890625
29138400;848.9925537;1123.20459;1648.130981;11990.01465;12219.44727;2212.87085;1629.140137;1301.324585
29142000;2842.296387;2060.491699;2397.626221;13814.04492;13333.1377;2120.480957;2111.746582;2283.091064
29145600;3683.48877;2304.047363;1916.073975;15168.34375;14432.73633;2800.770996;2452.811279;1831.362671
29149200;2471.352051;1195.986816;2193.412598;13539.61426;11805.28418;2041.94043;2040.883911;3153.231934
29152800;7059.033203;8784.132813;4678.776367;19766.80273;22167.35156;2623.624756;4496.120117;5252.284668
29156400;6636.793945;5526.240723;4024.863525;20067.54688;19489.07422;3135.556641;1038.763916;5613.492188
29160000;5568.904297;7143.163574;4243.356934;19671.19141;21886.85742;6094.29834;1802.82959;3554.238037
29163600;2764.793945;2592.43335;2304.216797;16776.38672;16127.12891;4079.861816;1049.415894;2849.478271
29167200;3602.87793;2716.789795;1912.841187;17427.0957;17713.64844;3132.724365;2435.870117;3124.547852
29170800;1896.439575;1657.765747;540.3936768;14946.70215;14894.39551;1405.638916;1026.044922;2378.017578
29174400;3062.390381;2388.863037;1185.41748;16174.55078;15786.1377;3002.414307;1840.739136;2892.023926
29178000;672.9203491;1617.188843;805.0653076;10200.59668;13936.22852;1409.450562;1401.489624;1254.975952
29181600;916.1982422;1372.13562;624.8306274;11774.87793;14399.83008;1646.927979;958.7530518;1453.619873
29185200;1474.773071;2728.493896;209.9342041;13389.60742;14654.3877;1435.223877;590.3290405;2165.503906
29188800;3398.466797;4761.724609;3589.035645;15760.75684;18959.06641;3357.706787;743.4536743;1905.136353
29192400;1494.954956;1906.440796;1888.081055;15078.19922;14642.75195;2027.1073;1766.25354;1876.623291
29196000;3117.667236;2246.998291;3557.554443;17289.79492;15287.55371;2891.161621;1798.71936;1748.620605
29199600;1435.218628;1313.216553;2305.799561;13265.51367;11845.97266;1749.695068;537.0661621;880.4230347
29203200;938.4013062;927.5263672;525.8356323;11006.5;11779.82129;441.4786377;440.0037231;0
29206800;1648.461792;1100.848999;1105.311768;11744.04199;13790.64844;2432.644775;864.8511963;136.4651489
29210400;1182.820557;2141.466797;443.8355713;12175.49707;13449.21289;640.6210327;890.5661011;2150.444092
29214000;0;290.7006836;0;8410.829102;6631.761719;1115.888184;1149.996948;1286.317505
29217600;0;129.6002045;276.0793152;8590.164063;9165.014648;727.7196655;1219.427612;525.0744019
29221200;514.3046265;529.5495605;962.166748;4177.137207;7246.417969;982.1047363;1068.508179;982.3886108
29224800;548.5878296;868.1861572;818.0946045;10017.52051;10225.41797;1408.865723;1047.090454;1085.642578
29228400;1290.567139;1609.293579;1867.829956;11470.52344;10825.29004;1510.220337;1687.487305;1796.276611
29232000;1736.526978;1114.862427;1301.987061;12154.08887;11211.64648;2233.802979;1761.623291;1383.016235
29235600;999.0931396;720.0001221;1276.427246;10686.47168;9755.211914;1453.693115;1447.050903;1751.995361
29239200;4957.970703;5768.304688;3843.787109;15372.47852;18130.2832;1842.711792;3391.368652;2357.52417
29242800;4380.012695;3834.728516;2453.803711;15191.87695;14875.15918;2152.280273;758.3496704;3773.601807
29246400;2894.150146;4140.040039;1854.790161;13725.21484;15011.9668;4398.658691;0;2269.945068
29250000;1684.318848;1862.041138;2005.126343;12695.87891;12656.98242;3070.157959;178.3742523;1671.659302
29253600;1617.43396;2103.151367;1428.086548;12386.25293;12271.0791;2089.394531;458.900116;1567.931641
29257200;0;1461.799561;577.022644;5771.189941;11067.79688;1398.219849;1484.369629;1395.670654
29260800;608.911499;2045.818115;824.3291016;11774.41504;11579.80273;2089.383545;1244.110474;1851.623535
29264400;0;1558.138062;494.7393188;9565.535156;9180.039063;990.2417603;1295.349976;1077.891479
29268000;1062.089111;1637.519287;497.2665405;9964.897461;10504.8418;1564.890991;828.2969971;1565.347412
29271600;1120.048462;2446.901611;419.1268921;8134.943848;11238.8418;1057.609863;714.9481812;1286.990479
29275200;2120.270996;2805.998291;1590.147705;9105.287109;11967.61133;2151.395264;576.4520264;1468.8927
29278800;486.1611328;722.1924438;225.8096771;8796.584961;9120.208984;784.1934814;272.1846924;831.0144043
29282400;1561.566772;1759.294312;369.943634;11862.66602;10370.11328;1761.852905;428.6576538;2090.966309
29286000;1033.70874;420.8350525;1160.711426;7895.06543;7984.232422;869.894104;178.8383026;867.2176514
29289600;115.3707809;382.6047363;344.9642944;6992.038574;6706.95752;0;236.1792908;547.5562744
29293200;1185.44812;1398.196777;172.8891907;8250.183594;8069.250488;800.519104;482.7045288;0
29296800;756.197937;1744.824097;1186.210449;9374.241211;9468.018555;423.4616089;221.2461395;1421.269165
29300400;77.62969208;0;0;5628.992676;2377.054199;774.2399902;401.7312927;125.3589859
29304000;0;0;0;3882.175537;4616.603516;294.725647;889.1852417;253.4533081
29307600;405.2136841;0;600.999939;2736.096191;4673.074707;328.55896;840.8480225;850.8031006
29311200;404.3517761;193.2874603;392.3448486;6234.743164;5730.723633;517.5210571;867.9350586;562.0927124
29314800;446.8717651;1185.829834;1605.244873;8184.505371;6805.398926;1189.913574;889.2442627;1613.717529
29318400;2185.301025;714.2333984;1001.257874;9368.137695;8154.478516;1914.905762;1171.702759;1046.752441
29322000;884.6039429;546.8328857;1143.27063;8328.336914;5957.248047;1349.47168;1294.500488;1520.135498
29325600;4977.304199;5846.836914;3739.610352;13358.22949;15620.04199;1805.115601;3382.314697;1886.212402
29329200;4366.171875;3480.828857;2973.490967;13604.78613;13553.17383;2058.167725;1347.160645;3651.800293
29332800;3813.950195;4794.90625;1954.885864;13428.36035;15330.07617;4599.546387;270.407135;2259.950684
29336400;1685.721191;2236.018555;1399.55127;11745.90234;12318.76172;3617.503906;1184.234497;2299.549316
29340000;2664.877441;2866.890625;716.0389404;12298.31152;12294.80371;2632.139648;1642.790894;2681.828613
29343600;686.223938;1004.671204;587.1103516;10612.38281;8815.391602;1430.406738;1391.321167;1714.152832
29347200;2777.809326;1538.295654;1199.694458;12587.35352;10922.30273;2401.625488;1379.990479;1551.56543
29350800;1141.8125;979.3449097;958.6185303;9105.789063;8848.991211;1287.415649;1295.528442;1135.224365
29354400;960.1901855;1224.505127;1378.136841;9969.019531;10321.3623;1914.728149;1340.225952;1752.224365
29358000;2304.943359;1472.571045;1144.536133;11998.69336;12759.07031;1379.690796;1155.982422;2397.859375
29361600;3888.880371;4262.981445;3241.267334;13410.10645;14449.06152;3355.16333;1337.580322;2369.866211
29365200;1954.835327;1538.97583;1477.91272;11610.36621;11322.47949;1911.306152;1254.25708;1579.492676
29368800;2701.038818;2160.943359;2540.237549;12468.29883;11617.09375;2075.138428;1171.5177;2264.435547
29372400;1116.001221;1432.923706;2041.543335;8423.884766;10027.34082;2141.925049;636.3260498;1753.550537
29376000;830.2680054;442.6399841;1045.126465;8853.629883;9005.81543;0;342.7458801;0
29379600;1301.435669;411.3575439;1554.655273;9388.069336;9617.610352;1301.338257;344.0557556;0
29383200;939.0107422;913.5234375;795.479248;8527.685547;9485.155273;0;687.6032715;1525.423584
29386800;49.11877823;0;0;4757.567871;3121.595459;0;735.4334106;436.18396
29390400;0;122.0483704;0;3951.749268;3983.049316;0;805.019043;0
29394000;289.0965271;120.659111;300.633667;2224.558105;3929.377441;49.40621185;728.6053467;593.791687
29397600;334.2350464;291.5222168;445.7381592;5858.000488;6111.182617;303.8372192;786.1256714;445.5127563
29401200;338.4840698;1044.742188;1092.05249;6923.896973;6340.303223;407.0452271;744.0247803;389.7861633
29404800;855.9467163;440.1991577;671.2910767;7406.791992;6426.055664;1284.451904;824.7522583;382.6882019
29408400;309.2115479;622;809.5108643;6487.621094;5856.75;790.2752075;723.1217041;776.8829956
29412000;3767.344482;5084.089844;3360.07666;10587.9209;13272.39355;1240.05127;2675.766113;1330.380371
29415600;2889.026611;2214.161621;2048.587158;9699.803711;9953.910156;1360.949219;841.1707153;2113.301758
29419200;2867.4375;2516.665527;2216.164307;10077.29688;10296.62988;3183.080078;555.5828857;1152.637207
29422800;1844.693237;1301.908569;1880.314941;8893.648438;9159.104492;2302.399414;1189.478027;1273.070801
29426400;2100.689697;1655.295776;2004.47937;9006.65332;10938.69141;1834.62561;1575.903442;1434.630737
29430000;746.0639038;885.5098877;524.5078125;9125.664063;9128.902344;758.1043701;618.644043;1035.365234
29433600;631.4041748;124.6364365;0;6826.905273;8296.975586;0;0;129.7469025
29437200;391.5593262;308.0154724;0;4086.252441;6371.141602;0;129.7125702;211.7111511
29440800;295.711792;118.1258469;0;7612.13623;7202.759766;0;85.40894318;272.4107056
29444400;1444.106445;1050.20459;364.5343628;10887.42188;9383.853516;206.7451172;333.9809265;1044.995605
29448000;2433.032227;3150.840576;3464.697998;13612.00586;13568.73828;2091.91626;898.8967896;1975.857788
29451600;1109.538086;723.2544556;1307.810181;8379.259766;8559.411133;1009.512756;987.96875;1636.104614
29455200;2501.104736;192.285614;1668.733765;11486.69336;8588.125977;119.5014114;1147.428833;1000.285828
29458800;1501.271851;503.3978882;2379.965576;9028.25;7804.262695;599.6977539;750.4580688;344.3433228
29462400;1421.219482;456.7594299;1587.375;9172.444336;8028.902832;49.94178009;791.8070068;224.1175079
29466000;1873.179443;1188.274048;2041.050049;11598.51172;8644.973633;1048.216797;1176.762939;329.0120544
29469600;2105.806885;734.8079834;1857.621948;11115.68066;11526.19727;0;1785.994385;1630.418945
29473200;485.6297607;32.65394974;20.50276184;6703.688965;4908.130859;344.9056396;1335.308838;1235.685059
29476800;0;0;0;5834.737305;7192.966309;770.5143433;1474.897705;741.6351929
29480400;392.7628479;472.2886047;873.8696899;3188.62207;6493.556641;890.1471558;1676.471436;1080.289185
29484000;424.5675354;610.7493286;852.0646362;8777.353516;8497.819336;955.6782227;1367.450195;719.9571533
29487600;1133.84436;762.6868896;1700.992188;11059.61914;10569.28906;851.9016724;1550.530396;741.3264771
29491200;1379.025879;1398.16333;1282.64978;12376.61133;11497.91113;1640.112305;1932.78479;1099.641968
29494800;1062.695923;1328.708984;1607.71228;11466.91406;10969.93945;1321.693604;1719.431274;1752.999878
29498400;5653.983887;6233.565918;4663.106934;17090.35547;19834.51563;2212.629395;3544.942383;3699.049072
29502000;5326.726074;3002.496826;4054.612305;17737.87891;16343.38965;2744.231445;1711.644897;4750.183105
29505600;4792.550293;6273.024414;6681.14209;17704.83203;19631.40234;5233.100098;3002.282227;3010.011475
29509200;2322.533691;2208.281738;3236.198242;15084.60645;15273.5498;2037.93689;1633.453491;1810.075439
29512800;1939.336792;2629.484619;2132.666016;13360.38672;15516.09668;1373.787109;1658.303345;2469.255615
29516400;1007.907471;874.6988525;741.0122681;10279.05762;12636.87598;844.6888428;1672.897339;2060.907959
29520000;1497.815063;1230.53186;1077.839844;12015.3125;14000.36426;636.531189;1286.009888;2352.846436
29523600;396.4691467;477.0818481;224.9282379;9161.761719;8045.335938;131.4330597;1025.130249;559.0980225
29527200;277.8397827;0;179.4087067;11016.33789;10371.35645;506.5941467;683.5666504;601.5321045
29530800;168.2505341;0;0;12915.23145;10615.8418;452.2761841;449.7888794;1242.214844
29534400;513.496582;474.0941162;2317.982178;14885.05957;12725.06934;434.7559814;656.2872314;426.5558777
29538000;553.6247559;499.7171021;672.5505981;12821.07129;10096.92773;324.7119446;1104.203613;706.1176147
29541600;1984.376953;327.5559998;2131.67627;14239.4834;10398.86816;142.7060242;1618.795898;418.2880554
29545200;1203.128906;383.3927002;2329.611816;10888.30664;10107.49902;104.0545502;1517.30957;984.9397583
29548800;482.927124;867.6646729;1221.883911;11400.55859;10567.50684;181.3626556;1176.15979;357.0989075
29552400;860.8847656;823.5606079;1994.44458;12746.50781;11505.10352;688.390564;1620.261719;196.8782043
29556000;1092.858154;1632.856689;2214.160889;15122.15625;12540.07813;134.2009583;2116.610107;935.3076172
29559600;60.98048019;638.1885376;340.1471558;11342.9502;6425.70752;298.2976379;1642.155273;1456.205322
29563200;0;157.2409821;516.9894409;7755.518066;9132.175781;284.6388245;1506.672241;570.9030151
29566800;245.0566406;402.4316406;1092.735718;3931.157227;7689.768066;383.9028931;1689.518799;1070.907593
29570400;215.6466675;632.774231;1002.861938;9266.767578;10660.80859;515.3421631;1678.922119;813.8626709
29574000;976.9221802;1369.370361;954.8777466;11433.30176;11576.66406;790.4921265;1601.446167;777.2124023
29577600;646.274292;890.2982788;996.0812378;13178.7627;12525.52246;1568.30542;1956.145508;1190.916138
29581200;658.5297852;885.1808472;1071.022583;10801.20215;10485.87109;668.2099609;1592.461426;1399.662598
29584800;4515.647949;6308.443359;4252.913574;17134.75195;20311.47266;2046.572754;3764.221436;4119.334473
29588400;4386.883301;3441.208496;3599.043457;17036.58984;17035.97852;2778.20459;1633.928589;4803.85791
29592000;4282.882324;4516.307617;5392.754883;17706.34375;18048.74219;4039.595703;2094.768555;2723.543213
29595600;1246.418335;1226.934082;2389.625488;14257.80664;13870.97461;2331.476563;1280.92981;1717.920776
29599200;2251.434814;707.0327148;1496.084717;14966.33398;13408.08203;258.3066101;1434.728271;1222.235229
29602800;182.7757721;0;0;11627.95703;9212.233398;42.86144257;619.5783691;103.7752762
29606400;211.1387024;0;30.7515049;11510.33105;8908.144531;0;44.94202042;12.69766426
29610000;335.9702454;377.2032471;0;7139.615234;7138.491699;0;578.199646;124.5360336
29613600;397.7049255;588.0571289;0;10151.0957;8046.677246;0;193.0471497;327.9010315
29617200;418.0179749;622.8447876;0;11107.92871;9530.726563;0;496.649353;605.3646851
29620800;1359.390137;1416.541504;1347.805054;10506.29395;12317.41699;0;0;1061.752075
29624400;86.91975403;361.2342224;62.9002037;10146.78223;8669.182617;0;0;470.5960388
29628000;1925.080444;337.5562134;241.7084351;11996.33105;10347.78809;0;647.8526611;1192.022827
29631600;1210.246582;331.4394836;238.7612;9735.348633;11421.45703;0;393.0032043;85.82093048
