#1	
double	default(8784, 2) # Time [s], Temperature [°C], data from Hamburg-Fuhlsbuettel (Latitude:53.633; Longitude:9.988) in 2012, station height 11m. Source: DeutscherWetterdienstDWD2015
25390800	11.7
25394400	13
25398000	13.1
25401600	13.1
25405200	13.2
25408800	13.6
25412400	13.5
25416000	13.4
25419600	13.3
25423200	13.2
25426800	13.3
25430400	14.3
25434000	16.4
25437600	17.4
25441200	18.6
25444800	19.1
25448400	19.1
25452000	17.9
25455600	15.1
25459200	13.8
25462800	13.5
25466400	13.5
25470000	13.3
25473600	12.7
25477200	12.7
25480800	12.9
25484400	13
25488000	13.6
25491600	13.9
25495200	13.9
25498800	13.6
25502400	13.5
25506000	13.5
25509600	13.1
25513200	12.9
25516800	12.7
25520400	12.9
25524000	13.1
25527600	13.4
25531200	13.5
25534800	13.7
25538400	13.5
25542000	13.3
25545600	13.3
25549200	13.2
25552800	13.2
25556400	13.1
25560000	13
25563600	12.8
25567200	12.7
25570800	12.6
25574400	12.3
25578000	12.2
25581600	12.1
25585200	12.1
25588800	12.2
25592400	12.2
25596000	12.1
25599600	12.3
25603200	12.3
25606800	12.3
25610400	12.8
25614000	13.2
25617600	13.2
25621200	13
25624800	12.8
25628400	12.3
25632000	12
25635600	11.8
25639200	11.4
25642800	11.3
25646400	11.3
25650000	11.2
25653600	11.1
25657200	11.1
25660800	11.1
25664400	11.1
25668000	11
25671600	10.9
25675200	10.9
25678800	10.9
25682400	10.9
25686000	11
25689600	11.2
25693200	11.3
25696800	12
25700400	12.2
25704000	12
25707600	12.1
25711200	11.9
25714800	12
25718400	11.4
25722000	10.8
25725600	10.7
25729200	10.5
25732800	10
25736400	9.6
25740000	9.4
25743600	9.2
25747200	9
25750800	9.1
25754400	9.1
25758000	9.2
25761600	9.2
25765200	9.3
25768800	9.4
25772400	9.2
25776000	9.9
25779600	10.2
25783200	10
25786800	9.9
25790400	10.7
25794000	9.3
25797600	9.3
25801200	9.1
25804800	8.6
25808400	8
25812000	7.7
25815600	6.8
25819200	7.3
25822800	6.5
25826400	5.9
25830000	5.1
25833600	3.7
25837200	2.8
25840800	1.8
25844400	1
25848000	0.2
25851600	-0.4
25855200	-1.5
25858800	-1
25862400	1.4
25866000	2.5
25869600	2.7
25873200	4.6
25876800	5
25880400	5.5
25884000	5.5
25887600	4.7
25891200	3
25894800	1.1
25898400	0.1
25902000	-0.5
25905600	-1.3
25909200	-1.7
25912800	-1.4
25916400	-1.8
25920000	-2.1
25923600	-3.2
25927200	-2.8
25930800	-3.2
25934400	-3.4
25938000	-4
25941600	-4.1
25945200	-3.8
25948800	-1
25952400	1.4
25956000	3
25959600	5.5
25963200	6.6
25966800	4.6
25970400	4
25974000	5.2
25977600	4.1
25981200	2.2
25984800	2.6
25988400	2.3
25992000	1.6
25995600	2.4
25999200	1.6
26002800	0.7
26006400	-0.3
26010000	-0.7
26013600	-0.6
26017200	-2.3
26020800	-2.6
26024400	-2.8
26028000	-3
26031600	-3.7
26035200	0.3
26038800	2.8
26042400	5.7
26046000	6.7
26049600	7.3
26053200	7.7
26056800	7.8
26060400	7.1
26064000	5
26067600	4.1
26071200	3.8
26074800	3.5
26078400	2.8
26082000	2.7
26085600	1.7
26089200	1.6
26092800	1.4
26096400	1.7
26100000	1.9
26103600	1.4
26107200	0.8
26110800	1.8
26114400	1.8
26118000	2.4
26121600	3.7
26125200	5
26128800	4.7
26132400	5
26136000	4.9
26139600	4.8
26143200	4.7
26146800	4.4
26150400	4.5
26154000	4.7
26157600	5.1
26161200	5
26164800	5.2
26168400	5.4
26172000	5.5
26175600	5.7
26179200	5.9
26182800	5.9
26186400	6
26190000	5.9
26193600	6
26197200	6.1
26200800	6.3
26204400	6
26208000	6
26211600	6.7
26215200	7.7
26218800	8.2
26222400	8.7
26226000	8.5
26229600	7.7
26233200	7.1
26236800	5.7
26240400	5.3
26244000	4.6
26247600	4.2
26251200	3.5
26254800	3.3
26258400	2.3
26262000	2.4
26265600	1.3
26269200	1.5
26272800	1.7
26276400	3
26280000	3.7
26283600	4
26287200	4.6
26290800	5.1
26294400	5.5
26298000	6.7
26301600	8.1
26305200	8.6
26308800	9.2
26312400	10.1
26316000	10.1
26319600	9.9
26323200	9.3
26326800	8.2
26330400	7.8
26334000	7.5
26337600	6.9
26341200	6.1
26344800	5.9
26348400	5.2
26352000	4.6
26355600	3.7
26359200	4.7
26362800	4.3
26366400	4.5
26370000	4
26373600	4.1
26377200	4.2
26380800	4.3
26384400	4.5
26388000	4.8
26391600	5.7
26395200	5.8
26398800	6.2
26402400	6.7
26406000	7
26409600	7.3
26413200	7.6
26416800	7.3
26420400	7.6
26424000	8
26427600	7.3
26431200	7.2
26434800	7.1
26438400	7
26442000	6.6
26445600	6.8
26449200	6.2
26452800	6
26456400	6
26460000	6.1
26463600	6.4
26467200	6.9
26470800	7
26474400	7.9
26478000	8.2
26481600	8.5
26485200	8.6
26488800	8.5
26492400	8.8
26496000	8.8
26499600	8.6
26503200	7.5
26506800	7
26510400	7.1
26514000	5.3
26517600	6.8
26521200	6.5
26524800	6.2
26528400	6.5
26532000	6.6
26535600	6.3
26539200	6.1
26542800	5.8
26546400	5.4
26550000	5
26553600	5.1
26557200	6.2
26560800	7.1
26564400	7.7
26568000	8.5
26571600	8.4
26575200	8.3
26578800	8
26582400	7.3
26586000	6.3
26589600	5.9
26593200	5.9
26596800	6
26600400	6.2
26604000	5.7
26607600	6.1
26611200	5.9
26614800	5.7
26618400	5.2
26622000	5.3
26625600	4.3
26629200	3.6
26632800	2.8
26636400	3.5
26640000	4.8
26643600	6.8
26647200	7.9
26650800	9
26654400	9.4
26658000	9.6
26661600	8.7
26665200	8.5
26668800	7.8
26672400	7.6
26676000	7.1
26679600	7.1
26683200	7.1
26686800	7.3
26690400	7.6
26694000	7.3
26697600	7.5
26701200	7.4
26704800	7.3
26708400	7.2
26712000	7.2
26715600	7.4
26719200	7.7
26722800	7.6
26726400	7.2
26730000	7.2
26733600	7.1
26737200	7.3
26740800	7.2
26744400	6.8
26748000	6.4
26751600	6
26755200	6.1
26758800	6.2
26762400	6.1
26766000	6.1
26769600	5.9
26773200	5.2
26776800	4.6
26780400	4.3
26784000	4.4
26787600	4.5
26791200	4.5
26794800	4.6
26798400	3.9
26802000	3.2
26805600	2.7
26809200	2.4
26812800	4
26816400	6.1
26820000	6.6
26823600	8.3
26827200	8.6
26830800	9
26834400	8.1
26838000	8.4
26841600	7.7
26845200	7.7
26848800	6.8
26852400	6
26856000	5.6
26859600	5.9
26863200	6.7
26866800	7.4
26870400	8.4
26874000	9.1
26877600	9.2
26881200	8.9
26884800	8.7
26888400	8.8
26892000	8.8
26895600	8.9
26899200	9
26902800	9.4
26906400	10
26910000	10.1
26913600	10.5
26917200	10.8
26920800	10.8
26924400	10.5
26928000	10.1
26931600	9.9
26935200	9.7
26938800	9.6
26942400	9.4
26946000	9.3
26949600	9.1
26953200	9
26956800	8.9
26960400	9
26964000	8.7
26967600	8.6
26971200	8.7
26974800	8.5
26978400	8.5
26982000	8.7
26985600	9.1
26989200	9.3
26992800	9.5
26996400	9.9
27000000	10.4
27003600	10.1
27007200	9.5
27010800	9.4
27014400	9.3
27018000	9.3
27021600	9
27025200	9
27028800	9.2
27032400	9.3
27036000	9.2
27039600	8.9
27043200	8.8
27046800	8.7
27050400	8.6
27054000	8.4
27057600	8.6
27061200	8.5
27064800	8.6
27068400	8.4
27072000	8.6
27075600	8.9
27079200	9.2
27082800	9.6
27086400	9.7
27090000	9.7
27093600	10
27097200	9.8
27100800	9.5
27104400	9.4
27108000	9.3
27111600	9.2
27115200	9.1
27118800	8.9
27122400	8.3
27126000	7.8
27129600	7.7
27133200	7.3
27136800	7
27140400	6.8
27144000	6.5
27147600	6.6
27151200	6.7
27154800	6.6
27158400	6.9
27162000	7.5
27165600	8.7
27169200	9
27172800	9.5
27176400	9.7
27180000	9.6
27183600	9.6
27187200	9.4
27190800	9.5
27194400	9.3
27198000	8.9
27201600	9.2
27205200	8.9
27208800	9.1
27212400	9.4
27216000	9.7
27219600	9.9
27223200	9.5
27226800	9.2
27230400	9.6
27234000	10
27237600	10.2
27241200	10.3
27244800	9.5
27248400	9.4
27252000	9.8
27255600	10.7
27259200	10.7
27262800	10.7
27266400	10.8
27270000	9.9
27273600	8
27277200	6.6
27280800	6.1
27284400	6.4
27288000	7.1
27291600	5.6
27295200	6.1
27298800	5.3
27302400	5.3
27306000	4.6
27309600	5.5
27313200	5.3
27316800	5.7
27320400	5.9
27324000	6.4
27327600	6.8
27331200	7
27334800	7.3
27338400	7.8
27342000	7.9
27345600	8.5
27349200	8.2
27352800	8.3
27356400	8.2
27360000	6.2
27363600	6.8
27367200	6.5
27370800	5.8
27374400	4.4
27378000	4.4
27381600	4.1
27385200	3.9
27388800	3.6
27392400	3.5
27396000	2.1
27399600	2.1
27403200	2.3
27406800	2.1
27410400	2.4
27414000	3.5
27417600	4.8
27421200	5.8
27424800	7.3
27428400	8.2
27432000	8.8
27435600	9.1
27439200	9.4
27442800	8.7
27446400	8.5
27450000	9.1
27453600	9
27457200	8.9
27460800	9.1
27464400	8.5
27468000	8.3
27471600	8.1
27475200	7.6
27478800	7.6
27482400	7.6
27486000	7.5
27489600	7.5
27493200	7.6
27496800	7.6
27500400	7.6
27504000	7.8
27507600	8.3
27511200	8.9
27514800	9.4
27518400	9.9
27522000	10.2
27525600	10.2
27529200	9.9
27532800	9.9
27536400	9.5
27540000	8.9
27543600	7.2
27547200	6.5
27550800	5
27554400	4.6
27558000	3.9
27561600	3.5
27565200	2.3
27568800	2.9
27572400	2.5
27576000	0.8
27579600	0.6
27583200	0.2
27586800	0.1
27590400	1.2
27594000	2.4
27597600	4.7
27601200	6.7
27604800	8.2
27608400	9.3
27612000	8.6
27615600	7.8
27619200	6.8
27622800	5.9
27626400	5.4
27630000	5.1
27633600	4.7
27637200	4.3
27640800	4.1
27644400	2.4
27648000	1.2
27651600	0.5
27655200	0.1
27658800	-0.4
27662400	-0.4
27666000	-0.9
27669600	-0.7
27673200	-0.9
27676800	-0.8
27680400	-1.1
27684000	-1.3
27687600	-1.2
27691200	-1
27694800	-0.7
27698400	-0.5
27702000	-0.7
27705600	-0.8
27709200	-0.9
27712800	-0.6
27716400	-0.6
27720000	-0.3
27723600	-0.6
27727200	-0.6
27730800	-0.7
27734400	-0.5
27738000	-0.5
27741600	-0.4
27745200	-0.2
27748800	-0.1
27752400	0
27756000	0
27759600	-0.1
27763200	-0.2
27766800	-0.2
27770400	-0.3
27774000	0.4
27777600	1.3
27781200	1.5
27784800	1.6
27788400	1.6
27792000	1.6
27795600	1.8
27799200	1.8
27802800	1.8
27806400	1.5
27810000	1.2
27813600	2.2
27817200	2.6
27820800	2.8
27824400	3.2
27828000	4.4
27831600	5.1
27835200	5.5
27838800	5.7
27842400	5.9
27846000	6
27849600	6.3
27853200	6.6
27856800	7
27860400	7.5
27864000	7.8
27867600	8.1
27871200	8.1
27874800	7.9
27878400	7.7
27882000	7.5
27885600	5.7
27889200	3.8
27892800	3.9
27896400	2.9
27900000	1.5
27903600	1.1
27907200	0.3
27910800	1.6
27914400	1.2
27918000	1
27921600	1.4
27925200	1.8
27928800	1.9
27932400	2.5
27936000	3.6
27939600	4.7
27943200	5.8
27946800	6.9
27950400	7
27954000	7
27957600	6.6
27961200	6.6
27964800	6.5
27968400	6.3
27972000	6.7
27975600	6.6
27979200	6.7
27982800	7.5
27986400	7.5
27990000	7.8
27993600	7.6
27997200	7.4
28000800	6.7
28004400	6.1
28008000	5.8
28011600	5.3
28015200	5.6
28018800	5.6
28022400	5.4
28026000	5.4
28029600	5.8
28033200	6.6
28036800	8.1
28040400	8.5
28044000	8.8
28047600	8.6
28051200	7.4
28054800	5.8
28058400	5.8
28062000	6
28065600	6.1
28069200	6.2
28072800	6.1
28076400	6.1
28080000	5.9
28083600	5.7
28087200	5.6
28090800	5.6
28094400	5.5
28098000	5.4
28101600	5.4
28105200	5
28108800	5.1
28112400	5.2
28116000	5.6
28119600	5.8
28123200	5.9
28126800	6
28130400	5.9
28134000	6
28137600	5.9
28141200	5.3
28144800	4.6
28148400	4.6
28152000	4.4
28155600	3.8
28159200	4.7
28162800	4.9
28166400	6
28170000	6.7
28173600	9
28177200	8.9
28180800	9.1
28184400	8.3
28188000	8.5
28191600	8.5
28195200	8.3
28198800	8.2
28202400	8.6
28206000	9.3
28209600	9.9
28213200	10.4
28216800	10.1
28220400	9.7
28224000	8.8
28227600	8.4
28231200	8
28234800	7.5
28238400	6.8
28242000	6.2
28245600	4.3
28249200	4.7
28252800	4.7
28256400	3.7
28260000	4
28263600	3.9
28267200	3.4
28270800	4.2
28274400	4
28278000	3.3
28281600	4.2
28285200	4.9
28288800	5.7
28292400	6.2
28296000	6.7
28299600	7.2
28303200	7.6
28306800	7.7
28310400	7.4
28314000	7.5
28317600	7.3
28321200	7.2
28324800	6.9
28328400	6.8
28332000	6.5
28335600	4.5
28339200	3.2
28342800	0.6
28346400	0.6
28350000	2.4
28353600	3.4
28357200	4.2
28360800	4.2
28364400	3.9
28368000	4
28371600	4.2
28375200	4
28378800	4
28382400	4.2
28386000	4.2
28389600	4
28393200	3.5
28396800	3.6
28400400	3.2
28404000	3.3
28407600	3.2
28411200	3.3
28414800	3.4
28418400	3.8
28422000	4
28425600	4.2
28429200	4.5
28432800	4.8
28436400	5.3
28440000	5.6
28443600	6
28447200	6.4
28450800	6.9
28454400	7
28458000	7.2
28461600	7.6
28465200	8.6
28468800	11.8
28472400	11.7
28476000	10.5
28479600	10.5
28483200	9.9
28486800	9
28490400	9.1
28494000	8.9
28497600	9.5
28501200	9.6
28504800	9.8
28508400	9.9
28512000	9.5
28515600	9.6
28519200	9.4
28522800	9
28526400	8.5
28530000	7.4
28533600	7.2
28537200	6.6
28540800	6.4
28544400	7.5
28548000	8.2
28551600	9.4
28555200	9.9
28558800	9.1
28562400	8.1
28566000	7.6
28569600	6.5
28573200	6.6
28576800	6.4
28580400	6.6
28584000	6.6
28587600	6.6
28591200	6.7
28594800	6.6
28598400	6.9
28602000	6.9
28605600	7.3
28609200	7.3
28612800	7.4
28616400	7
28620000	7
28623600	6.5
28627200	7.3
28630800	7.6
28634400	8.3
28638000	9.1
28641600	8.9
28645200	8.9
28648800	8.7
28652400	8.4
28656000	7.6
28659600	7.5
28663200	6.9
28666800	6.1
28670400	5.2
28674000	4.8
28677600	5.7
28681200	4.6
28684800	4.5
28688400	4.8
28692000	4.3
28695600	3.8
28699200	3.1
28702800	3.3
28706400	3.8
28710000	3.3
28713600	4.1
28717200	4.7
28720800	4.7
28724400	4.9
28728000	5.1
28731600	5.1
28735200	4.9
28738800	4.7
28742400	4.8
28746000	5.1
28749600	5.3
28753200	5.3
28756800	5.2
28760400	5.1
28764000	4.9
28767600	4.5
28771200	4.1
28774800	3.7
28778400	3.8
28782000	3.5
28785600	3.3
28789200	3.4
28792800	3.4
28796400	3.1
28800000	3
28803600	3.1
28807200	3.5
28810800	3.9
28814400	4
28818000	4.3
28821600	3.6
28825200	3.2
28828800	2.9
28832400	2.5
28836000	1.5
28839600	2
28843200	1.7
28846800	1.8
28850400	1.6
28854000	1.6
28857600	1.5
28861200	1.4
28864800	1.2
28868400	1.1
28872000	0.9
28875600	0.1
28879200	-0.4
28882800	-1.2
28886400	-1.3
28890000	-0.5
28893600	0.5
28897200	1.7
28900800	2.3
28904400	2.6
28908000	2.4
28911600	1.7
28915200	-0.3
28918800	-1.1
28922400	-1
28926000	-1.4
28929600	-0.1
28933200	0.1
28936800	0.5
28940400	0.8
28944000	0.9
28947600	1.1
28951200	1.2
28954800	1.4
28958400	1.7
28962000	1.9
28965600	2.1
28969200	2.5
28972800	2.6
28976400	3.2
28980000	3.4
28983600	3.8
28987200	3.9
28990800	4.1
28994400	4.5
28998000	4.2
29001600	4.2
29005200	4.2
29008800	4.1
29012400	4
29016000	3.9
29019600	3.8
29023200	2.9
29026800	2.6
29030400	2.8
29034000	2.5
29037600	2.5
29041200	2.4
29044800	1.7
29048400	1.1
29052000	1.1
29055600	1.2
29059200	1.3
29062800	1.5
29066400	1.8
29070000	1.8
29073600	2
29077200	2.1
29080800	2.2
29084400	1.9
29088000	1.5
29091600	1.8
29095200	1.4
29098800	0.9
29102400	0.6
29106000	0.1
29109600	-0.4
29113200	-0.6
29116800	-1.9
29120400	-2.6
29124000	-1
29127600	-1.3
29131200	-2.4
29134800	-2.8
29138400	-1.2
29142000	-1.5
29145600	-0.9
29149200	-0.3
29152800	0.1
29156400	0.5
29160000	1.5
29163600	2.3
29167200	2.2
29170800	2.1
29174400	2
29178000	1.6
29181600	1.6
29185200	1.1
29188800	0.4
29192400	0.4
29196000	0.3
29199600	0.8
29203200	2.7
29206800	4.3
29210400	4.7
29214000	4.5
29217600	4.5
29221200	4.3
29224800	4.2
29228400	4.2
29232000	4.2
29235600	4.5
29239200	4.8
29242800	4.8
29246400	5.1
29250000	5
29253600	4.6
29257200	3.4
29260800	1.3
29264400	1
29268000	0.9
29271600	0.6
29275200	0.3
29278800	0
29282400	-0.7
29286000	-1.3
29289600	-2.1
29293200	-3.3
29296800	-4.1
29300400	-4.6
29304000	-4.5
29307600	-4.5
29311200	-4.7
29314800	-4.6
29318400	-4.3
29322000	-3.9
29325600	-3.2
29329200	-2.8
29332800	-2.5
29336400	-2.5
29340000	-2.4
29343600	-3.3
29347200	-2.8
29350800	-2
29354400	-2.5
29358000	-2.2
29361600	0
29365200	0.3
29368800	-0.1
29372400	-1.1
29376000	0
29379600	-0.1
29383200	-1.2
29386800	-2.2
29390400	-2.6
29394000	-4.5
29397600	-6.2
29401200	-6.2
29404800	-6.8
29408400	-6.4
29412000	-4.6
29415600	-3.5
29419200	-2.5
29422800	-2.1
29426400	-1.4
29430000	-3.2
29433600	-4.7
29437200	-4.9
29440800	-3.7
29444400	-3.9
29448000	-5
29451600	-3.9
29455200	-4.5
29458800	-4.4
29462400	-2.6
29466000	-2.4
29469600	-2
29473200	-2.5
29476800	-2.1
29480400	-3.7
29484000	-3.9
29487600	-3.9
29491200	-4
29494800	-3.2
29498400	-2.9
29502000	-2.2
29505600	-1.7
29509200	-1.3
29512800	-1.4
29516400	-2.4
29520000	-4
29523600	-4.4
29527200	-4.6
29530800	-4.8
29534400	-5.6
29538000	-6.1
29541600	-7.3
29545200	-8
29548800	-8.5
29552400	-9.5
29556000	-10.9
29559600	-11.1
29563200	-11
29566800	-10.9
29570400	-10.1
29574000	-8.8
29577600	-8.1
29581200	-6.4
29584800	-5.6
29588400	-4.5
29592000	-3.6
29595600	-3.2
29599200	-3.2
29602800	-3.3
29606400	-3.6
29610000	-4.4
29613600	-5.3
29617200	-6.7
29620800	-4.9
29624400	-3.2
29628000	-2.5
29631600	-2.3
29635200	-2.1
29638800	-1.9
29642400	-1.9
29646000	-1.6
29649600	-1.2
29653200	-0.8
29656800	-0.8
29660400	-0.2
29664000	0.3
29667600	1.3
29671200	1.6
29674800	2
29678400	2.2
29682000	2.9
29685600	3
29689200	2.6
29692800	1.9
29696400	2.5
29700000	2.2
29703600	1.8
29707200	2
29710800	2
29714400	1.7
29718000	1.7
29721600	1.5
29725200	1.2
29728800	1.1
29732400	0.9
29736000	1.2
29739600	1.4
29743200	1.4
29746800	1.6
29750400	1
29754000	1.3
29757600	1.2
29761200	0.7
29764800	0.4
29768400	0.1
29772000	0
29775600	0.2
29779200	-0.1
29782800	0
29786400	0.3
29790000	0.4
29793600	0
29797200	-0.1
29800800	0.3
29804400	-0.1
29808000	-0.1
29811600	-0.4
29815200	-2.5
29818800	-2.4
29822400	-3.1
29826000	-3.3
29829600	-2.8
29833200	-1.7
29836800	-2.1
29840400	-2.2
29844000	-2.2
29847600	-1.8
29851200	-1.7
29854800	-1.8
29858400	-2.3
29862000	-3.2
29865600	-4.3
29869200	-4.2
29872800	-5.3
29876400	-7.8
29880000	-8.7
29883600	-9.2
29887200	-9.9
29890800	-10.2
29894400	-9
29898000	-8.1
29901600	-6.4
29905200	-5.7
29908800	-5.2
29912400	-5.3
29916000	-8.1
29919600	-7.3
29923200	-6.9
29926800	-7
29930400	-5.8
29934000	-4.8
29937600	-3.6
29941200	-3.1
29944800	-3.1
29948400	-3.1
29952000	-2.8
29955600	-3
29959200	-3.3
29962800	-3.1
29966400	-3.1
29970000	-3.1
29973600	-3.2
29977200	-3
29980800	-2.6
29984400	-2.4
29988000	-2.4
29991600	-2.4
29995200	-2.2
29998800	-2
30002400	-1.8
30006000	-1.6
30009600	-1.2
30013200	-1.1
30016800	-1
30020400	-0.8
30024000	-1.1
30027600	-0.9
30031200	-1.2
30034800	-1.6
30038400	-1.8
30042000	-2.5
30045600	-2.7
30049200	-2.9
30052800	-3.2
30056400	-3.4
30060000	-3.8
30063600	-4.1
30067200	-4.2
30070800	-4.1
30074400	-4.2
30078000	-4.6
30081600	-4.9
30085200	-5.1
30088800	-4.8
30092400	-4.5
30096000	-4.3
30099600	-4.1
30103200	-3.6
30106800	-3.1
30110400	-2.6
30114000	-1.8
30117600	-1.7
30121200	-1.2
30124800	-0.9
30128400	-0.5
30132000	-0.2
30135600	-0.3
30139200	0
30142800	0.2
30146400	0.4
30150000	0.7
30153600	1.1
30157200	1.5
30160800	2
30164400	2.3
30168000	2.5
30171600	2.7
30175200	3.1
30178800	3
30182400	3.3
30186000	3.3
30189600	3.6
30193200	4.1
30196800	5.7
30200400	5.5
30204000	6.6
30207600	6.5
30211200	5.8
30214800	5.8
30218400	5.2
30222000	5.3
30225600	4.4
30229200	4.9
30232800	4.8
30236400	4.8
30240000	4.8
30243600	4.7
30247200	4.1
30250800	4.5
30254400	4.7
30258000	4.6
30261600	4.6
30265200	4.4
30268800	4.6
30272400	4.9
30276000	5.2
30279600	5.5
30283200	6.5
30286800	6.4
30290400	7.1
30294000	7.1
30297600	6.9
30301200	6.6
30304800	6.4
30308400	6.2
30312000	6.3
30315600	6.1
30319200	5.7
30322800	5.6
30326400	5.6
30330000	5.1
30333600	5.6
30337200	5.2
30340800	5
30344400	5.2
30348000	5.2
30351600	5
30355200	4.7
30358800	4.8
30362400	4.8
30366000	5.2
30369600	5.6
30373200	5.8
30376800	5.6
30380400	5.4
30384000	5.1
30387600	4.9
30391200	4.8
30394800	4.6
30398400	4.1
30402000	4.2
30405600	4
30409200	3.7
30412800	3.6
30416400	3.6
30420000	3.6
30423600	3.4
30427200	3.4
30430800	3.2
30434400	3.2
30438000	3.3
30441600	3.4
30445200	3.4
30448800	3.6
30452400	3.8
30456000	3.9
30459600	4.1
30463200	4
30466800	3.8
30470400	3.7
30474000	3.5
30477600	3.5
30481200	3.6
30484800	3.8
30488400	4
30492000	4
30495600	4.1
30499200	4
30502800	3.9
30506400	3.8
30510000	3.6
30513600	3.3
30517200	3.2
30520800	3.1
30524400	3.1
30528000	3
30531600	2.8
30535200	2.8
30538800	3
30542400	3
30546000	2.7
30549600	2.7
30553200	2.6
30556800	2.7
30560400	2.4
30564000	2.3
30567600	2.4
30571200	2.3
30574800	2.3
30578400	2.2
30582000	2.2
30585600	2.1
30589200	1.9
30592800	1.9
30596400	1.8
30600000	1.9
30603600	1.8
30607200	1.9
30610800	1.8
30614400	1.8
30618000	1.9
30621600	1.9
30625200	1.9
30628800	2.2
30632400	2.3
30636000	2.1
30639600	1.9
30643200	2.1
30646800	1.9
30650400	2
30654000	1.7
30657600	1.5
30661200	1.4
30664800	1.4
30668400	1.4
30672000	1.3
30675600	0.9
30679200	0.7
30682800	0.5
30686400	0.5
30690000	0.3
30693600	0.2
30697200	-0.1
30700800	-0.3
30704400	-0.3
30708000	-0.5
30711600	-0.5
30715200	-0.6
30718800	-0.8
30722400	-1.1
30726000	-1.5
30729600	-1.6
30733200	-2
30736800	-2.4
30740400	-2.6
30744000	-2.9
30747600	-3
30751200	-3.1
30754800	-3.3
30758400	-3.2
30762000	-3.3
30765600	-3.5
30769200	-3.5
30772800	-3.3
30776400	-3
30780000	-2.8
30783600	-2.7
30787200	-2.7
30790800	-2.6
30794400	-2.5
30798000	-2.5
30801600	-2.5
30805200	-2.4
30808800	-2.5
30812400	-2.5
30816000	-2.4
30819600	-2.3
30823200	-2.4
30826800	-2.3
30830400	-2.2
30834000	-2.1
30837600	-2
30841200	-1.7
30844800	-1.2
30848400	-0.9
30852000	-0.8
30855600	-0.8
30859200	-0.9
30862800	-0.7
30866400	-0.5
30870000	-0.2
30873600	0.2
30877200	0.1
30880800	0.2
30884400	0.2
30888000	0.5
30891600	0.6
30895200	0.8
30898800	1.1
30902400	1.7
30906000	1.9
30909600	2
30913200	3.1
30916800	6.2
30920400	6.9
30924000	6.7
30927600	6.7
30931200	6.8
30934800	6.5
30938400	5.9
30942000	6.2
30945600	6.2
30949200	6.3
30952800	6.5
30956400	5.5
30960000	5
30963600	5.9
30967200	6.8
30970800	7.8
30974400	8.3
30978000	8.2
30981600	7.9
30985200	7.5
30988800	7
30992400	6.7
30996000	6.8
30999600	7.3
31003200	8.1
31006800	9.9
31010400	10.8
31014000	11.6
31017600	11.9
31021200	10.5
31024800	9.5
31028400	9
31032000	8.2
31035600	7
31039200	6.7
31042800	6.3
31046400	6.3
31050000	6
31053600	6.2
31057200	6.8
31060800	7
31064400	7
31068000	6.9
31071600	5.8
31075200	6.9
31078800	7.1
31082400	7.2
31086000	8
31089600	7.8
31093200	7.9
31096800	8
31100400	8.1
31104000	8.3
31107600	7.4
31111200	7.5
31114800	7.5
31118400	7.4
31122000	7
31125600	6.5
31129200	6.2
31132800	6.5
31136400	6.6
31140000	6.9
31143600	7.2
31147200	7.4
31150800	7.2
31154400	7.1
31158000	6.7
31161600	6.7
31165200	6.7
31168800	6.2
31172400	6.2
31176000	6.1
31179600	5.4
31183200	5.8
31186800	6.2
31190400	7
31194000	7.5
31197600	7.2
31201200	7.3
31204800	7.5
31208400	7.8
31212000	7.8
31215600	7.7
31219200	7.6
31222800	7.5
31226400	7.4
31230000	7
31233600	7.8
31237200	7.8
31240800	6.2
31244400	6.1
31248000	5.3
31251600	4.3
31255200	3.5
31258800	2.6
31262400	2
31266000	0.7
31269600	-0.1
31273200	-0.6
31276800	-1.4
31280400	-1.7
31284000	-1.7
31287600	-3.2
31291200	-3.9
31294800	-5
31298400	-4.9
31302000	-5.3
31305600	-5.6
31309200	-2.7
31312800	-0.4
31316400	0.3
31320000	0.2
31323600	0.2
31327200	0.3
31330800	0.2
31334400	0.2
31338000	0.7
31341600	1
31345200	1.2
31348800	1.4
31352400	2
31356000	2.5
31359600	3.1
31363200	5.2
31366800	6.4
31370400	7
31374000	7.3
31377600	7.8
31381200	8.2
31384800	8.7
31388400	9
31392000	9
31395600	9.3
31399200	9.8
31402800	10.2
31406400	10.5
31410000	10.8
31413600	10.2
31417200	9.7
31420800	9.1
31424400	8.4
31428000	7.9
31431600	8.6
31435200	8.4
31438800	9.1
31442400	9.5
31446000	9.8
31449600	10.3
31453200	10.5
31456800	10.2
31460400	10
31464000	8.3
31467600	7.9
31471200	7.8
31474800	7.5
31478400	7.1
31482000	7.4
31485600	7
31489200	7.1
31492800	6.9
31496400	7
31500000	6.5
31503600	5.3
31507200	5.1
31510800	5.2
31514400	5.9
31518000	5.5
31521600	5
31525200	5.6
31528800	6.1
31532400	5.7
31536000	6.2
31539600	6.7
31543200	7
31546800	7
31550400	7.5
31554000	7.9
31557600	7.8
31561200	8.2
31564800	8.6
31568400	8.9
31572000	9.2
31575600	9
31579200	8.9
31582800	8.7
31586400	9
31590000	9.1
31593600	9.4
31597200	9.3
31600800	9.3
31604400	9.5
31608000	9.7
31611600	9.8
31615200	9.9
31618800	9.4
