#1
# Test reference year Source: DWD								
double	tab1(8761,9)	
						
# Latitude 50.94  Longitude 6.96
# I_BN is not part of the TRY weather file and was calculated based on angular relationships
								
#Time	T	phi	I_GH	I_BN	I_DH	C_B	T_Tau	v_Win
8175600	11.5	0.51	306	208.27226	190	6	2271	4.9
8179200	13.8	0.51	250	256.058	138	6	2272	5.1
8182800	12.9	0.46	121	119.6166	86	7	2273	3
8186400	11.7	0.48	35	60.091545	27	7	2274	0.6
8190000	10.8	0.5	0	0	0	7	2275	1.6
8193600	9.7	0.52	0	0	0	7	2276	0.9
8197200	9.1	0.56	0	0	0	6	2277	1.2
8200800	9.9	0.58	0	0	0	6	2278	1.4
8204400	9.6	0.6	0	0	0	8	2279	1.2
8208000	10	0.61	0	0	0	6	2280	1.3
8211600	9.9	0.61	0	0	0	7	2281	1.5
8215200	8.6	0.67	0	0	0	7	2282	3.5
8218800	7.9	0.75	0	0	0	7	2283	3
8222400	7.1	0.79	0	0	0	8	2284	1.9
8226000	7.6	0.8	0	0	0	7	2285	3.5
8229600	7.5	0.8	44	110	33	7	2286	2.4
8233200	8.6	0.79	136	223.2746	95	5	2287	3.7
8236800	9.1	0.75	235	223.62662	159	6	2288	4.4
8240400	9.4	0.71	281	129.59155	219	6	2289	4.7
8244000	9.9	0.67	288	67.82897	248	8	2290	5.7
8247600	9.4	0.67	454	286.7618	263	5	2291	3.7
8251200	10.1	0.66	356	118.085236	273	5	2292	6.3
8254800	10.8	0.6	321	89.0283	259	6	2293	4.3
8258400	10.9	0.56	371	217.47145	230	6	2294	4.9
8262000	10.7	0.56	270	135.38535	194	7	2295	4.8
8265600	9.2	0.63	128	13.593011	122	7	2296	4.7
8269200	8.8	0.72	107	77.44941	84	6	2297	2.8
8272800	9.1	0.7	53	189.23566	27	7	2298	3.6
8276400	8.7	0.69	0	0	0	7	2299	2.5
8280000	8.7	0.7	0	0	0	7	2300	3.5
8283600	8.7	0.69	0	0	0	7	2301	3.1
8287200	8.4	0.71	0	0	0	7	2302	4.3
8290800	7.9	0.74	0	0	0	7	2303	4.4
8294400	5.6	0.8	0	0	0	7	2304	3.7
8298000	5.1	0.85	0	0	0	8	2305	3.1
8301600	5.1	0.85	0	0	0	8	2306	2.4
8305200	5.1	0.85	0	0	0	7	2307	2.2
8308800	5.6	0.84	0	0	0	6	2308	2.3
8312400	4.9	0.84	0	0	0	6	2309	2.5
8316000	5.2	0.85	33	60	27	7	2310	2.7
8319600	5.9	0.83	117	200.63579	79	6	2311	3.9
8323200	6.5	0.8	211	248.78404	125	5	2312	4.9
8326800	6.9	0.75	219	64.075806	188	6	2313	5.3
8330400	7.2	0.72	231	33.61697	211	6	2314	6
8334000	6	0.78	209	5.9597616	205	7	2315	5.8
8337600	6.5	0.82	264	43.832474	233	6	2316	5.3
8341200	7.6	0.78	207	8.554985	201	7	2317	5
8344800	5.5	0.79	102	0	102	8	2318	5.2
8348400	7.5	0.83	261	213.92279	140	6	2319	4.2
8352000	6.7	0.8	101	0	101	8	2320	2.8
8355600	7.2	0.79	135	302.29254	44	7	2321	2.7
8359200	6.7	0.78	54	218.77336	23	6	2322	2.2
8362800	6	0.76	1	0	1	5	2323	2
8366400	5.1	0.76	0	0	0	2	2324	3.2
8370000	5.3	0.78	0	0	0	4	2325	2.4
8373600	5.4	0.79	0	0	0	4	2326	1.7
8377200	5	0.8	0	0	0	4	2327	1.8
8380800	5.4	0.81	0	0	0	4	2328	1.7
8384400	5.8	0.81	0	0	0	6	2329	1.9
8388000	5.9	0.81	0	0	0	7	2330	2.5
8391600	6	0.81	0	0	0	8	2331	2.2
8395200	5.8	0.81	0	0	0	8	2332	2.5
8398800	5.6	0.82	0	0	0	8	2333	3.5
8402400	5.6	0.84	27	10	26	8	2334	3.4
8406000	5.9	0.84	65	0	65	7	2335	3
8409600	6.3	0.83	114	0	114	8	2336	3.1
8413200	6.4	0.82	139	0	139	7	2337	3.9
8416800	6.1	0.82	112	0	112	8	2338	4.3
8420400	5.7	0.83	134	0	134	8	2339	4
8424000	6.2	0.86	133	0	133	8	2340	3.6
8427600	6.6	0.86	101	0	101	8	2341	4.2
8431200	6.6	0.86	221	21.298996	207	7	2342	4.3
8434800	5.8	0.86	202	43.879784	177	7	2343	3
8438400	7.1	0.83	248	284.541	120	5	2344	3.4
8442000	7.6	0.78	135	190.00836	77	5	2345	4.2
8445600	6.5	0.78	18	0	18	7	2346	1.4
8449200	7	0.78	1	0	1	6	2347	1.7
8452800	6.9	0.77	0	0	0	6	2348	3.8
8456400	6.6	0.77	0	0	0	7	2349	3
8460000	6.7	0.76	0	0	0	7	2350	3.7
8463600	6.1	0.78	0	0	0	7	2351	3
8467200	6.2	0.8	0	0	0	7	2352	3.4
8470800	5.7	0.82	0	0	0	8	2353	2.9
8474400	5.6	0.83	0	0	0	8	2354	3.4
8478000	5.6	0.83	0	0	0	7	2355	3
8481600	5.6	0.83	0	0	0	6	2356	3.8
8485200	5.2	0.84	0	0	0	7	2357	3.1
8488800	5.4	0.85	28	0	28	8	2358	3.4
8492400	5.9	0.85	60	0	60	8	2359	4.1
8496000	6.3	0.85	182	58.86453	161	7	2360	4.7
8499600	7	0.81	233	42.463158	212	6	2361	4.4
8503200	7	0.77	307	84.23731	256	5	2362	3.7
8506800	7	0.75	154	0	154	8	2363	4.9
8510400	7.6	0.77	380	136.7362	282	6	2364	2.3
8514000	8.7	0.73	375	150.70009	268	6	2365	3.7
8517600	7.8	0.68	343	160.30669	237	5	2366	3.6
8521200	7.3	0.74	293	175.88966	192	5	2367	2.5
8524800	8.5	0.72	350	594.84467	80	4	2368	2.8
8528400	7.9	0.68	138	164.83096	87	8	2369	2.4
8532000	6.5	0.75	36	46.62047	29	6	2370	1.5
8535600	6.4	0.8	0	0	0	6	2371	1.7
8539200	5.6	0.81	0	0	0	6	2372	1
8542800	5.5	0.83	0	0	0	6	2373	0.7
8546400	4.9	0.84	0	0	0	6	2374	1.1
8550000	4.9	0.86	0	0	0	6	2375	0.8
8553600	3.8	0.88	0	0	0	6	2376	1
8557200	3.9	0.91	0	0	0	5	2377	0.9
8560800	3.3	0.91	0	0	0	6	2378	1.5
8564400	4.3	0.9	0	0	0	8	2379	1
8568000	4.4	0.9	0	0	0	8	2380	1.1
8571600	3.9	0.91	0	0	0	8	2381	1.6
8575200	3.8	0.92	29	0	29	7	2382	1.2
8578800	4.4	0.92	83	4.839494	82	7	2383	1.3
8582400	5.6	0.88	113	0	113	8	2384	0.5
8586000	6.1	0.84	125	0	125	8	2385	0.7
8589600	6.8	0.82	197	0	197	7	2386	1.5
8593200	7.3	0.78	237	5.8307314	233	7	2387	2.7
8596800	7.7	0.72	175	0	175	7	2388	2.9
8600400	7.9	0.67	207	1.3997568	206	7	2389	2.6
8604000	8.1	0.66	223	12.019463	215	7	2390	3.1
8607600	8.7	0.66	219	32.868626	200	6	2391	2.8
8611200	8.7	0.67	156	24.005405	145	7	2392	2.4
8614800	8.5	0.68	82	6.3799434	80	7	2393	2.3
8618400	8.5	0.7	31	12.956072	29	7	2394	1.8
8622000	8.3	0.72	0	0	0	7	2395	2
8625600	8	0.72	0	0	0	7	2396	1.5
8629200	7.7	0.74	0	0	0	6	2397	1.3
8632800	7.2	0.77	0	0	0	6	2398	1.3
8636400	6.7	0.79	0	0	0	3	2399	1.5
8640000	6.1	0.81	0	0	0	7	2400	2.5
8643600	5.4	0.83	0	0	0	6	2401	1.8
8647200	4.2	0.85	0	0	0	3	2402	2.6
8650800	3.2	0.87	0	0	0	1	2403	2.5
8654400	3.2	0.87	0	0	0	3	2404	1.2
8658000	3.1	0.88	0	0	0	4	2405	1.5
8661600	3.1	0.92	46	110	35	2	2406	1.5
8665200	5.2	0.91	172	574.53876	50	4	2407	1.2
8668800	5.8	0.88	241	339.99326	116	5	2408	1.6
8672400	7	0.85	340	411.76178	132	6	2409	2.5
8676000	8	0.76	310	146.28029	220	6	2410	2.8
8679600	8.6	0.69	305	92.70031	241	7	2411	2.4
8683200	8.3	0.66	257	28.922306	236	8	2412	2.5
8686800	8.1	0.7	160	0	160	8	2413	3.1
8690400	7.9	0.74	108	0	108	8	2414	2.3
8694000	7.5	0.79	72	0	72	8	2415	2.3
8697600	7.5	0.85	89	0	89	8	2416	1.9
8701200	7.8	0.86	73	6.2948637	71	8	2417	2
8704800	7.7	0.83	34	56.76689	25	8	2418	2.3
8708400	7.3	0.8	1	0	1	7	2419	2.4
8712000	7	0.78	0	0	0	7	2420	2.3
8715600	5.7	0.76	0	0	0	3	2421	2.1
8719200	5	0.76	0	0	0	3	2422	2
8722800	4.9	0.77	0	0	0	6	2423	1.5
8726400	4.5	0.76	0	0	0	7	2424	1.8
8730000	3.9	0.77	0	0	0	7	2425	2.2
8733600	3.4	0.78	0	0	0	5	2426	1.8
8737200	2	0.79	0	0	0	3	2427	1
8740800	1.6	0.82	0	0	0	4	2428	1
8744400	1.3	0.83	0	0	0	2	2429	1.7
8748000	1.9	0.84	56	110	45	2	2430	2
8751600	2.9	0.84	203	431.46085	109	1	2431	1.7
8755200	5.4	0.8	394	739.5214	118	1	2432	1.8
8758800	6.5	0.71	488	578.16656	193	3	2433	2.5
8762400	7	0.66	385	146.73166	294	5	2434	2
8766000	7.8	0.62	402	122.26498	317	6	2435	2.2
8769600	8.5	0.58	580	360.1966	317	4	2436	2.4
8773200	9	0.55	446	183.8829	313	5	2437	2.6
8776800	9	0.53	313	80.14261	259	7	2438	2.4
8780400	9.8	0.52	279	104.03953	218	7	2439	3.1
8784000	10.2	0.49	287	268.1395	162	5	2440	2.9
8787600	9.9	0.48	244	534.728	72	3	2441	2.8
8791200	9.1	0.49	92	325.64758	39	3	2442	1.8
8794800	7.5	0.52	5	0	5	2	2443	1.2
8798400	6.1	0.58	0	0	0	1	2444	1.2
8802000	5	0.63	0	0	0	0	2445	1.2
8805600	4.5	0.67	0	0	0	0	2446	0.8
8809200	3.4	0.71	0	0	0	1	2447	1.1
8812800	3.7	0.73	0	0	0	0	2448	1.3
8816400	2.7	0.74	0	0	0	1	2449	1.1
8820000	2	0.76	0	0	0	1	2450	1
8823600	2.2	0.77	0	0	0	0	2451	1.1
8827200	1.8	0.77	0	0	0	0	2452	1.5
8830800	1.9	0.78	0	0	0	1	2453	1.1
8834400	2.1	0.79	60	120	48	0	2454	0.6
8838000	4.1	0.81	208	398.33725	119	0	2455	0.5
8841600	6.8	0.77	384	610.4988	153	0	2456	0.9
8845200	9.4	0.66	537	709.8636	171	1	2457	1.3
8848800	10.5	0.57	657	771.27606	175	1	2458	1.3
8852400	12.4	0.49	740	824.48016	163	1	2459	2.3
8856000	13	0.44	767	831.63434	156	2	2460	2.4
8859600	13.9	0.41	742	816.91675	148	2	2461	2.4
8863200	14.4	0.38	618	623.66315	195	3	2462	4.1
8866800	14.3	0.39	401	274.4711	239	3	2463	3.7
8870400	14.2	0.42	375	518.94934	131	2	2464	4.4
8874000	14	0.44	245	503.4614	81	2	2465	4.6
8877600	13.2	0.47	89	275.6568	43	4	2466	3.6
8881200	12.3	0.51	7	10	6	3	2467	3
8884800	11.7	0.56	0	0	0	2	2468	1.9
8888400	11.4	0.59	0	0	0	4	2469	1.7
8892000	10.8	0.61	0	0	0	4	2470	2.4
8895600	10.6	0.63	0	0	0	5	2471	2.3
8899200	10.9	0.63	0	0	0	5	2472	2.6
8902800	10.9	0.64	0	0	0	6	2473	2.6
8906400	10.8	0.65	0	0	0	6	2474	2.3
8910000	10.6	0.66	0	0	0	7	2475	2.1
8913600	10.4	0.66	0	0	0	7	2476	1.7
8917200	10.1	0.68	0	0	0	7	2477	1.9
8920800	10	0.69	27	0	27	8	2478	2.6
8924400	10.1	0.71	104	8.737465	102	7	2479	2.3
8928000	10.3	0.72	161	5.2122293	159	7	2480	2.6
8931600	10.4	0.71	191	1.9216851	190	8	2481	2.6
8935200	10.5	0.71	190	0	190	7	2482	2.9
8938800	10	0.73	146	0	146	7	2483	2.8
8942400	10.8	0.71	205	0	205	7	2484	2.4
8946000	11.6	0.66	199	0	199	7	2485	3
8949600	11.9	0.61	226	7.3320494	221	7	2486	2.1
8953200	12.8	0.58	276	57.190666	242	7	2487	2.8
8956800	12.7	0.54	333	263.67648	208	4	2488	3.1
8960400	13	0.49	246	369.95294	124	2	2489	2.8
8964000	12.5	0.46	93	216.3578	56	3	2490	2.5
8967600	10.6	0.5	7	0	7	3	2491	2.5
8971200	9.6	0.56	0	0	0	3	2492	1.8
8974800	9	0.61	0	0	0	4	2493	1.6
8978400	9	0.64	0	0	0	4	2494	1.7
8982000	7.3	0.68	0	0	0	3	2495	1.4
8985600	5.6	0.76	0	0	0	3	2496	1.1
8989200	5.9	0.81	0	0	0	5	2497	1.3
8992800	5.7	0.8	0	0	0	4	2498	1.7
8996400	4.9	0.81	0	0	0	3	2499	1.2
9000000	4.1	0.84	0	0	0	3	2500	0.3
9003600	3.9	0.88	0	0	0	4	2501	1.4
9007200	5.5	0.88	43	0	43	7	2502	0.9
9010800	8.2	0.83	138	64.02042	123	6	2503	0.8
9014400	10.4	0.73	348	395.97305	194	6	2504	1
9018000	12.4	0.62	547	685.13806	187	3	2505	2
9021600	13.8	0.51	661	710.8313	210	2	2506	3.1
9025200	14	0.43	553	287.67004	349	3	2507	2.4
9028800	14.4	0.4	585	305.4341	358	4	2508	3
9032400	15.3	0.38	615	398.345	322	3	2509	1.5
9036000	15.6	0.36	605	529.11664	242	3	2510	2.5
9039600	15.4	0.36	563	693.8251	148	3	2511	3
9043200	15.7	0.36	427	639.86896	121	1	2512	3.3
9046800	15.8	0.35	261	506.4216	92	1	2513	2.4
9050400	15.4	0.36	97	279.78693	48	1	2514	2.1
9054000	13.3	0.39	8	10	7	1	2515	1.1
9057600	12.1	0.44	0	0	0	1	2516	1.9
9061200	12	0.46	0	0	0	1	2517	1.9
9064800	11	0.48	0	0	0	1	2518	2.2
9068400	10	0.51	0	0	0	0	2519	1.8
9072000	10.1	0.53	0	0	0	0	2520	1.5
9075600	8.9	0.56	0	0	0	1	2521	2
9079200	7.5	0.6	0	0	0	1	2522	1.5
9082800	6.4	0.65	0	0	0	0	2523	2
9086400	6.1	0.68	0	0	0	0	2524	2.1
9090000	6.5	0.67	0	0	0	0	2525	2
9093600	8.3	0.64	71	160	55	0	2526	1.7
9097200	10.9	0.59	221	396.2854	126	0	2527	1.8
9100800	13.5	0.52	398	591.35767	165	0	2528	2.3
9104400	15.6	0.44	549	673.1477	192	0	2529	2.3
9108000	16.9	0.38	664	707.083	212	1	2530	3.2
9111600	17.5	0.34	742	744.5237	211	1	2531	3.4
9115200	18.1	0.31	768	748.83844	208	1	2532	4.1
9118800	18.3	0.3	750	755.94305	191	1	2533	3.2
9122400	18.4	0.3	688	756.52423	166	1	2534	3.2
9126000	19	0.29	569	697.53644	149	0	2535	2
9129600	19	0.28	412	585.18945	130	1	2536	2.7
9133200	19	0.28	243	429.23105	98	2	2537	2.4
9136800	18.4	0.3	92	245.5245	48	2	2538	1.8
9140400	16.2	0.34	8	10	7	2	2539	2.2
9144000	15.5	0.38	0	0	0	2	2540	1.5
9147600	14.1	0.41	0	0	0	2	2541	1.7
9151200	14.2	0.43	0	0	0	2	2542	1.8
9154800	12.2	0.47	0	0	0	1	2543	1.5
9158400	11.7	0.52	0	0	0	1	2544	1.1
9162000	10.6	0.56	0	0	0	1	2545	1.3
9165600	12.2	0.56	0	0	0	2	2546	1.9
9169200	9.7	0.56	0	0	0	1	2547	1.2
9172800	9.8	0.61	0	0	0	1	2548	1.3
9176400	8.9	0.63	1	0	1	1	2549	1.3
9180000	10.8	0.62	88	290	59	0	2550	1.9
9183600	13.5	0.57	246	530.72534	116	0	2551	1.5
9187200	15.7	0.51	418	671.25323	150	0	2552	1.7
9190800	17.6	0.45	563	723.2242	176	0	2553	1.6
9194400	18.9	0.38	682	768.8245	187	0	2554	2.6
9198000	19.7	0.34	761	805.34863	183	1	2555	3.3
9201600	20.1	0.32	787	806.2827	181	1	2556	3.2
9205200	21.2	0.29	763	797.1866	170	1	2557	3.3
9208800	21.5	0.28	680	740.8773	166	1	2558	2.1
9212400	21.9	0.28	554	658.448	155	1	2559	3.5
9216000	22.1	0.25	413	590.7469	126	2	2560	3.6
9219600	21.4	0.25	258	480.0669	94	2	2561	3
9223200	20.6	0.27	102	289.12518	49	3	2562	2
9226800	18.5	0.29	10	20	8	3	2563	1.7
9230400	16.4	0.35	0	0	0	2	2564	1.8
9234000	15.1	0.41	0	0	0	0	2565	2.1
9237600	15.2	0.43	0	0	0	0	2566	2.5
9241200	15	0.43	0	0	0	0	2567	2.7
9244800	14.8	0.44	0	0	0	0	2568	2.1
9248400	13.7	0.45	0	0	0	0	2569	1.8
9252000	12.2	0.49	0	0	0	0	2570	2.2
9255600	11.1	0.53	0	0	0	0	2571	2.1
9259200	11.4	0.55	0	0	0	1	2572	2.2
9262800	11.7	0.54	0	0	0	3	2573	1.8
9266400	13.4	0.52	53	30	50	5	2574	2.4
9270000	15.3	0.49	177	163.8648	136	3	2575	2.2
9273600	16.9	0.46	330	309.33545	205	4	2576	2.6
9277200	18.8	0.44	511	540.61237	219	5	2577	2.9
9280800	20.5	0.39	655	706.5018	197	5	2578	3.6
9284400	21.1	0.33	733	759.0021	185	5	2579	3.5
9288000	21.6	0.28	765	800.4424	160	4	2580	3.8
9291600	22.1	0.25	748	817.47144	137	4	2581	2.3
9295200	21.8	0.24	660	739.2827	144	3	2582	2.3
9298800	21.3	0.24	428	300.16217	245	4	2583	3.1
9302400	21.7	0.26	205	51.05616	180	8	2584	2.1
9306000	21.2	0.3	117	31.831856	106	7	2585	2
9309600	19.4	0.37	40	10.676398	38	6	2586	2
9313200	18.4	0.43	1	0	1	6	2587	2.1
9316800	17.9	0.46	0	0	0	7	2588	3.1
9320400	16.5	0.5	0	0	0	7	2589	3.7
9324000	15.7	0.55	0	0	0	7	2590	3.7
9327600	14.6	0.61	0	0	0	7	2591	3.2
9331200	13.6	0.68	0	0	0	8	2592	2.3
9334800	12.3	0.74	0	0	0	8	2593	2.8
9338400	11.3	0.77	0	0	0	8	2594	1.8
9342000	11.1	0.79	0	0	0	8	2595	2.1
9345600	10.3	0.78	0	0	0	8	2596	2.6
9349200	10	0.76	2	0	2	8	2597	3
9352800	10.2	0.76	22	0	22	8	2598	3.4
9356400	10.8	0.76	143	301.53363	66	6	2599	4.4
9360000	11.8	0.7	270	547.5523	46	7	2600	5.8
9363600	11.8	0.62	214	34.889816	195	7	2601	5.9
9367200	12.2	0.57	176	0	176	7	2602	5.9
9370800	13.2	0.52	192	0	192	8	2603	6.7
9374400	13.5	0.48	246	11.844104	237	8	2604	7.2
9378000	13.7	0.46	235	18.630764	221	7	2605	6.9
9381600	13.5	0.48	143	0	143	8	2606	6.9
9385200	13.4	0.5	99	0	99	8	2607	5.8
9388800	12.8	0.54	56	0	56	8	2608	5.7
9392400	13	0.57	66	0	66	8	2609	7.6
9396000	12.4	0.58	35	20.903217	31	8	2610	5.9
9399600	12	0.61	2	0	2	8	2611	5.6
9403200	11.8	0.66	0	0	0	7	2612	4.8
9406800	11.9	0.68	0	0	0	7	2613	5.2
9410400	10.9	0.65	0	0	0	7	2614	5.1
9414000	9.6	0.63	0	0	0	4	2615	3.9
9417600	7.9	0.66	0	0	0	3	2616	3
9421200	8.3	0.68	0	0	0	3	2617	3
9424800	7	0.72	0	0	0	4	2618	3.2
9428400	8.1	0.72	0	0	0	4	2619	4.2
9432000	7.9	0.68	0	0	0	5	2620	3.6
9435600	7.7	0.67	0	0	0	6	2621	2.7
9439200	8	0.66	20	0	20	6	2622	4
9442800	8.7	0.63	101	7.679402	99	7	2623	4
9446400	9.7	0.58	255	137.69609	198	6	2624	5.8
9450000	9.6	0.55	449	436.92844	209	5	2625	5.8
9453600	11	0.54	410	178.05229	293	7	2626	5.9
9457200	11.6	0.51	476	223.08917	313	6	2627	4.3
9460800	12.2	0.48	335	44.519005	301	7	2628	4.9
9464400	12.3	0.45	479	221.11014	312	5	2629	3.8
9468000	12.2	0.43	492	333.2034	257	5	2630	3.5
9471600	12.7	0.41	392	277.07968	221	6	2631	3.5
9475200	13.1	0.38	311	317.6875	153	5	2632	3
9478800	12.9	0.37	217	401.97824	75	4	2633	3.1
9482400	12	0.39	76	189.38773	39	5	2634	3.2
9486000	10.6	0.46	5	0	5	4	2635	3.1
9489600	8.9	0.56	0	0	0	5	2636	2.1
9493200	9.4	0.61	0	0	0	6	2637	2.2
9496800	10.1	0.59	0	0	0	6	2638	2.4
9500400	9.3	0.61	0	0	0	5	2639	2.2
9504000	8.8	0.68	0	0	0	7	2640	2.5
9507600	8.4	0.73	0	0	0	7	2641	2.2
9511200	8.2	0.77	0	0	0	7	2642	2.4
9514800	7.3	0.8	0	0	0	8	2643	2.4
9518400	7.3	0.82	0	0	0	6	2644	2.4
9522000	6.7	0.83	7	0	7	5	2645	2.1
9525600	8.2	0.83	107	574.2762	47	4	2646	2.1
9529200	9.4	0.77	278	869.9546	47	2	2647	2
9532800	10.8	0.69	456	948.173	59	2	2648	2.7
9536400	12.1	0.64	465	496.5349	190	4	2649	2.7
9540000	13.7	0.58	483	332.55823	263	4	2650	4.4
9543600	13.6	0.53	591	471.1478	245	3	2651	3.9
9547200	14.6	0.49	572	376.29083	283	3	2652	3.7
9550800	15	0.45	515	292.51883	293	4	2653	3.2
9554400	15.8	0.44	409	186.18513	277	7	2654	3.7
9558000	14.2	0.47	301	112.73588	231	5	2655	4.6
9561600	14.4	0.5	213	79.86575	173	4	2656	3.3
9565200	14.5	0.5	130	58.789726	109	5	2657	3.1
9568800	13.8	0.53	55	50.168774	45	6	2658	2.4
9572400	13.4	0.56	6	0	6	6	2659	1.9
9576000	12.9	0.59	0	0	0	6	2660	1.6
9579600	12.3	0.63	0	0	0	6	2661	1.6
9583200	11.7	0.66	0	0	0	6	2662	1.3
9586800	11.8	0.68	0	0	0	6	2663	1.6
9590400	11.4	0.7	0	0	0	6	2664	1.6
9594000	11.3	0.72	0	0	0	6	2665	1.9
9597600	10.7	0.73	0	0	0	7	2666	1.6
9601200	10.1	0.75	0	0	0	6	2667	2
9604800	10.3	0.75	0	0	0	4	2668	2.1
9608400	9.8	0.76	4	0	4	5	2669	1.8
9612000	11	0.77	85	155.06674	68	4	2670	2.2
9615600	13.1	0.73	228	310.63998	144	3	2671	2.1
9619200	14.6	0.69	384	429.6606	202	3	2672	2.8
9622800	16.5	0.63	486	390.51416	268	6	2673	2.8
9626400	17.7	0.58	626	525.7005	276	4	2674	4.1
9630000	17.7	0.56	662	471.20584	314	4	2675	3.5
9633600	18.9	0.55	592	291.64682	367	5	2676	3.9
9637200	19.2	0.52	298	19.658514	283	7	2677	4
9640800	19.2	0.5	259	15.4387245	248	7	2678	3
9644400	18.7	0.51	286	62.444447	247	6	2679	3.9
9648000	18.9	0.51	245	97.1086	196	7	2680	3
9651600	19	0.5	167	110.84423	127	7	2681	2.7
9655200	18.6	0.5	78	118.046	54	7	2682	2.1
9658800	17	0.54	7	0	7	7	2683	1.1
9662400	16.6	0.59	0	0	0	6	2684	0.4
9666000	15.9	0.63	0	0	0	5	2685	0.9
9669600	14.9	0.66	0	0	0	4	2686	1
9673200	13.6	0.7	0	0	0	3	2687	1.2
9676800	14.2	0.71	0	0	0	3	2688	1.8
9680400	12.6	0.73	0	0	0	5	2689	0.9
9684000	12	0.77	0	0	0	4	2690	1.1
9687600	12	0.78	0	0	0	3	2691	0.9
9691200	11.4	0.78	0	0	0	4	2692	1
9694800	12.5	0.79	0	0	0	6	2693	1.1
9698400	12.9	0.79	54	8.717755	53	6	2694	0.9
9702000	14.5	0.78	173	83.53962	150	6	2695	1.6
9705600	17.5	0.74	330	200.90347	244	6	2696	1.7
9709200	17.5	0.74	420	193.64084	311	6	2697	1.4
9712800	17.8	0.71	452	144.80965	355	6	2698	2
9716400	18.6	0.66	461	111.78641	378	7	2699	1.5
9720000	18.7	0.65	278	7.73798	272	7	2700	2.7
9723600	16.8	0.71	353	37.844048	324	7	2701	3.3
9727200	18.1	0.75	415	107.47603	338	6	2702	3.7
9730800	18.2	0.7	191	4.7767787	188	8	2703	3.4
9734400	17.9	0.68	83	0	83	8	2704	2.9
9738000	17.3	0.71	144	46.618282	127	6	2705	3
9741600	17.1	0.72	97	159.25952	64	7	2706	2.9
9745200	15.6	0.75	13	30	10	7	2707	2.5
9748800	15.3	0.8	0	0	0	7	2708	2.8
9752400	15.4	0.81	0	0	0	7	2709	2.7
9756000	14.6	0.82	0	0	0	7	2710	3.6
9759600	13.7	0.82	0	0	0	7	2711	4.3
9763200	13	0.82	0	0	0	8	2712	3.8
9766800	11.8	0.86	0	0	0	8	2713	3.6
9770400	11.8	0.89	0	0	0	8	2714	3.7
9774000	10.9	0.87	0	0	0	8	2715	3.3
9777600	10.4	0.86	0	0	0	8	2716	3.6
9781200	10	0.87	4	0	4	8	2717	3
9784800	9.6	0.87	23	0	23	8	2718	2.6
9788400	9.6	0.88	81	0	81	7	2719	2.6
9792000	10.3	0.88	164	9.2443	160	7	2720	3.1
9795600	11.2	0.83	362	144.62817	280	6	2721	2.9
9799200	12	0.8	581	427.13248	293	5	2722	3.2
9802800	13.8	0.73	591	337.68607	339	4	2723	3.6
9806400	14.9	0.63	498	170.70647	365	3	2724	4
9810000	15.5	0.56	407	89.60686	338	3	2725	4.1
9813600	16.5	0.5	468	209.83092	317	3	2726	4
9817200	16.5	0.45	450	316.51718	250	3	2727	4.2
9820800	16.3	0.42	361	361.49286	176	3	2728	4.5
9824400	16.2	0.41	254	420.73962	99	3	2729	5
9828000	15.2	0.42	95	194.20886	54	4	2730	2.6
9831600	14.1	0.46	14	50	9	4	2731	1.6
9835200	12.4	0.51	0	0	0	3	2732	1.3
9838800	11.2	0.57	0	0	0	3	2733	0.5
9842400	10.6	0.62	0	0	0	2	2734	0.6
9846000	10.2	0.65	0	0	0	0	2735	0.4
9849600	9.3	0.69	0	0	0	3	2736	0.4
9853200	8.7	0.73	0	0	0	5	2737	0.5
9856800	8.4	0.75	0	0	0	3	2738	0.6
9860400	8.3	0.75	0	0	0	2	2739	0.5
9864000	7.4	0.76	0	0	0	1	2740	0.4
9867600	6.8	0.8	8	0	8	2	2741	1.3
9871200	8.4	0.8	110	312.8771	71	3	2742	1
9874800	11.2	0.75	216	252.78613	144	5	2743	1.4
9878400	12.2	0.69	387	459.75854	186	5	2744	1.7
9882000	13.7	0.62	608	864.67444	114	3	2745	3
9885600	14.6	0.55	701	827.4794	140	4	2746	3.6
9889200	15.6	0.5	761	807.52454	155	4	2747	3.4
9892800	15.7	0.47	800	861.1875	126	3	2748	3.8
9896400	16.2	0.44	615	399.44492	306	4	2749	3.5
9900000	16.9	0.42	531	329.07928	293	4	2750	3.2
9903600	17.1	0.4	375	179.50504	261	4	2751	3.3
9907200	16.9	0.4	293	186.2068	197	3	2752	3.3
9910800	17.5	0.4	198	198.89967	124	4	2753	3.4
9914400	17.3	0.39	98	213.96016	52	3	2754	2.2
9918000	15.7	0.41	17	70	10	2	2755	1.7
9921600	14	0.47	0	0	0	1	2756	1
9925200	12.4	0.54	0	0	0	1	2757	1.3
9928800	10.9	0.61	0	0	0	1	2758	1.2
9932400	9.4	0.67	0	0	0	0	2759	0.4
9936000	9.5	0.7	0	0	0	2	2760	1
9939600	8.9	0.71	0	0	0	1	2761	1.1
9943200	8.7	0.72	0	0	0	0	2762	0.9
9946800	8.1	0.74	0	0	0	0	2763	1.2
9950400	7.3	0.76	0	0	0	1	2764	1
9954000	6.9	0.78	16	20	14	0	2765	1.2
9957600	9.3	0.78	128	424.56705	73	0	2766	1
9961200	11.5	0.74	290	594.02826	118	1	2767	0.8
9964800	13.3	0.66	464	738.30853	138	1	2768	1.3
