#1	
double	default(8784, 2) # Time [s], Wind Velocity [m/s], data from Hamburg-Fuhlsbuettel (Latitude:53.633; Longitude:9.988) in 2012, station height 11m. Source: WebWerdis
25524000	4.9
25527600	4.9
25531200	4.8
25534800	4.2
25538400	4.5
25542000	4.2
25545600	3.7
25549200	3.9
25552800	3.3
25556400	3
25560000	2.8
25563600	2.5
25567200	2.7
25570800	2.4
25574400	3
25578000	3.3
25581600	3.4
25585200	2.2
25588800	2.7
25592400	2.5
25596000	2.2
25599600	3
25603200	2.8
25606800	3.4
25610400	3.5
25614000	3.6
25617600	3.5
25621200	3.5
25624800	3
25628400	2.5
25632000	2.5
25635600	2.7
25639200	3
25642800	2.6
25646400	2.1
25650000	1.5
25653600	1.5
25657200	2.1
25660800	1.6
25664400	1.1
25668000	1.5
25671600	2
25675200	1.5
25678800	0.9
25682400	1
25686000	1.2
25689600	1.4
25693200	1.3
25696800	0.8
25700400	1.2
25704000	1.7
25707600	2.2
25711200	2.3
25714800	1.5
25718400	2.6
25722000	2.8
25725600	1.1
25729200	2.4
25732800	2
25736400	2.1
25740000	2
25743600	1.4
25747200	0.9
25750800	1.5
25754400	1.9
25758000	2.4
25761600	2.9
25765200	2.8
25768800	3.4
25772400	2.7
25776000	3.2
25779600	4
25783200	4.8
25786800	5.6
25790400	5.1
25794000	7.1
25797600	6.6
25801200	6.8
25804800	6.5
25808400	5.7
25812000	4.9
25815600	4.2
25819200	3.9
25822800	5.5
25826400	5.7
25830000	5.3
25833600	4.4
25837200	2.6
25840800	2.1
25844400	1.8
25848000	1.6
25851600	1.9
25855200	1.8
25858800	0.8
25862400	1.4
25866000	1.2
25869600	1.5
25873200	0.7
25876800	0.9
25880400	0.9
25884000	0.7
25887600	0.9
25891200	1.4
25894800	0.7
25898400	0.7
25902000	0.9
25905600	0.6
25909200	1.2
25912800	1
25916400	0.6
25920000	0.5
25923600	0.7
25927200	0.7
25930800	0.8
25934400	1.4
25938000	0.6
25941600	1.3
25945200	1.3
25948800	1.1
25952400	1.4
25956000	1.9
25959600	1.8
25963200	3.4
25966800	3.9
25970400	2.4
25974000	1.9
25977600	3
25981200	2.4
25984800	2.2
25988400	2.3
25992000	2.1
25995600	3.3
25999200	2.1
26002800	1.8
26006400	1.5
26010000	2
26013600	2.3
26017200	1.6
26020800	0.6
26024400	0.8
26028000	0.6
26031600	0.5
26035200	0.6
26038800	0.8
26042400	1.3
26046000	2.4
26049600	3.1
26053200	2.9
26056800	3.5
26060400	3.5
26064000	3.4
26067600	2.5
26071200	2.8
26074800	2
26078400	2.4
26082000	3.1
26085600	2.9
26089200	3.2
26092800	2.5
26096400	3.4
26100000	3.7
26103600	4.1
26107200	3.8
26110800	4.4
26114400	5.4
26118000	5.8
26121600	5.6
26125200	5
26128800	6.3
26132400	6.4
26136000	7.5
26139600	7.2
26143200	7.3
26146800	6.6
26150400	7.2
26154000	6.7
26157600	6.5
26161200	7.3
26164800	7.3
26168400	7.1
26172000	7.3
26175600	7.1
26179200	6.5
26182800	5.8
26186400	4.7
26190000	2.9
26193600	2.2
26197200	1.4
26200800	1.6
26204400	2
26208000	2
26211600	1.7
26215200	1.9
26218800	2.5
26222400	2.8
26226000	3.2
26229600	3.5
26233200	3.1
26236800	1.7
26240400	1.7
26244000	2
26247600	2
26251200	2.1
26254800	2
26258400	2.2
26262000	1.5
26265600	1.9
26269200	1.4
26272800	1.3
26276400	2.2
26280000	2.4
26283600	2.9
26287200	4.2
26290800	4.7
26294400	4.4
26298000	4.4
26301600	5.1
26305200	5.5
26308800	5.8
26312400	6.1
26316000	5.9
26319600	5.4
26323200	5.6
26326800	4.7
26330400	5
26334000	5.6
26337600	5.4
26341200	5.1
26344800	5.8
26348400	5.2
26352000	4.5
26355600	3.5
26359200	3.5
26362800	4.8
26366400	3.6
26370000	3.8
26373600	4.1
26377200	4.6
26380800	4.1
26384400	5.1
26388000	4.9
26391600	3.9
26395200	5.1
26398800	5.7
26402400	5.8
26406000	5.7
26409600	6
26413200	6.1
26416800	6.1
26420400	5.1
26424000	6.2
26427600	5.7
26431200	4.6
26434800	5.8
26438400	6.1
26442000	5.7
26445600	6.4
26449200	6.3
26452800	6.8
26456400	6.9
26460000	7.2
26463600	6.3
26467200	6.4
26470800	7.3
26474400	8.3
26478000	9.4
26481600	8.8
26485200	8.4
26488800	8.2
26492400	6
26496000	5.4
26499600	4.8
26503200	4.1
26506800	3.9
26510400	4.5
26514000	4.3
26517600	4
26521200	3.9
26524800	4
26528400	3.8
26532000	4.5
26535600	4.6
26539200	4.8
26542800	5.4
26546400	5.1
26550000	6.1
26553600	5.4
26557200	5.7
26560800	5.1
26564400	5
26568000	3.8
26571600	4.8
26575200	4.3
26578800	4.4
26582400	4
26586000	5.6
26589600	3.5
26593200	2.9
26596800	2.8
26600400	4.8
26604000	5
26607600	6.5
26611200	6.4
26614800	6.5
26618400	6.1
26622000	6.2
26625600	5.5
26629200	4.2
26632800	4.1
26636400	4.3
26640000	3.6
26643600	4
26647200	3.6
26650800	3.8
26654400	2.8
26658000	3.8
26661600	3.9
26665200	4.2
26668800	4.1
26672400	3.7
26676000	4.7
26679600	4.4
26683200	4.5
26686800	4.3
26690400	3.6
26694000	4.5
26697600	4.7
26701200	4.8
26704800	3.4
26708400	3.7
26712000	4.3
26715600	4.2
26719200	5
26722800	5.3
26726400	5.2
26730000	5.3
26733600	5.1
26737200	4
26740800	4.3
26744400	4.7
26748000	5.1
26751600	5
26755200	4.6
26758800	4.8
26762400	4.5
26766000	3.9
26769600	3.7
26773200	3.1
26776800	2.4
26780400	2.3
26784000	2.7
26787600	3.3
26791200	2.8
26794800	2.2
26798400	2.7
26802000	2
26805600	1.5
26809200	2
26812800	2.8
26816400	3.3
26820000	4.1
26823600	4.6
26827200	4.6
26830800	5.6
26834400	5.3
26838000	5.8
26841600	6
26845200	6.2
26848800	7
26852400	6.7
26856000	7.5
26859600	7.8
26863200	7.3
26866800	6.7
26870400	5.9
26874000	5.1
26877600	4.4
26881200	5.6
26884800	5.6
26888400	5.4
26892000	5.3
26895600	5.5
26899200	4.5
26902800	4.6
26906400	5.5
26910000	4.1
26913600	4.6
26917200	5.8
26920800	6.9
26924400	6.6
26928000	6.7
26931600	5.3
26935200	5.8
26938800	6
26942400	6.3
26946000	6.7
26949600	6.9
26953200	6.7
26956800	6.5
26960400	6.3
26964000	6.4
26967600	5.5
26971200	5.9
26974800	5.7
26978400	5.7
26982000	6.4
26985600	7.1
26989200	6.6
26992800	6.9
26996400	6.6
27000000	6.6
27003600	6.1
27007200	5.9
27010800	4.9
27014400	4.5
27018000	4.9
27021600	4.6
27025200	4.6
27028800	4.7
27032400	4.7
27036000	4.5
27039600	3.9
27043200	4
27046800	4
27050400	3.7
27054000	4
27057600	3.2
27061200	3.1
27064800	3.1
27068400	3.3
27072000	3.8
27075600	4.2
27079200	4.6
27082800	3.9
27086400	4.6
27090000	4.6
27093600	4.8
27097200	4.2
27100800	4.5
27104400	4.6
27108000	3.8
27111600	4.1
27115200	3.7
27118800	4.4
27122400	4.3
27126000	4.5
27129600	4.9
27133200	4.9
27136800	5.2
27140400	5.5
27144000	4.2
27147600	3.8
27151200	3.8
27154800	4
27158400	4.6
27162000	3.8
27165600	3.6
27169200	4.5
27172800	4.2
27176400	4.2
27180000	4.2
27183600	4.5
27187200	4.3
27190800	4
27194400	4.3
27198000	3.9
27201600	3.8
27205200	2.8
27208800	2.8
27212400	2.9
27216000	2.9
27219600	3.3
27223200	3.4
27226800	3.4
27230400	3.5
27234000	3.7
27237600	5.4
27241200	5.5
27244800	5.5
27248400	4.5
27252000	4.3
27255600	4.6
27259200	4.7
27262800	4.5
27266400	4.2
27270000	3.7
27273600	2.2
27277200	1.9
27280800	2.2
27284400	2.9
27288000	3.4
27291600	3.5
27295200	3.3
27298800	3.7
27302400	3.8
27306000	3.7
27309600	3.6
27313200	3.9
27316800	4
27320400	4.5
27324000	4.6
27327600	4.8
27331200	4.2
27334800	4.3
27338400	4.5
27342000	4.8
27345600	4.4
27349200	4.6
27352800	4.9
27356400	4.2
27360000	3.7
27363600	3.1
27367200	3.3
27370800	2.7
27374400	2.4
27378000	2.8
27381600	2.6
27385200	2.9
27388800	2.4
27392400	1.8
27396000	2.1
27399600	2.3
27403200	2.4
27406800	2.4
27410400	2.7
27414000	3
27417600	2.7
27421200	3.1
27424800	3.2
27428400	3.6
27432000	4.4
27435600	4.3
27439200	4.1
27442800	4.7
27446400	3.9
27450000	3.7
27453600	3.5
27457200	3.7
27460800	3.1
27464400	3
27468000	3.2
27471600	2.6
27475200	2.2
27478800	2.4
27482400	2.6
27486000	2.3
27489600	2.4
27493200	2.1
27496800	2.3
27500400	2.1
27504000	2.4
27507600	2.4
27511200	1.9
27514800	1.7
27518400	1.6
27522000	1.5
27525600	1.6
27529200	2
27532800	2
27536400	2.3
27540000	2.1
27543600	2.1
27547200	2.4
27550800	2.5
27554400	2.7
27558000	1.6
27561600	1.2
27565200	1
27568800	1.4
27572400	1.3
27576000	1
27579600	1
27583200	1.1
27586800	1
27590400	2.5
27594000	2.1
27597600	1.1
27601200	0.7
27604800	0.7
27608400	0.6
27612000	1
27615600	1.7
27619200	2
27622800	2
27626400	1.9
27630000	1.8
27633600	1.9
27637200	2.2
27640800	2.1
27644400	2.7
27648000	2.6
27651600	3
27655200	2.8
27658800	3.1
27662400	3.1
27666000	4.2
27669600	3.9
27673200	3.2
27676800	3.5
27680400	4.1
27684000	3.9
27687600	3.7
27691200	2.9
27694800	3.3
27698400	3
27702000	3.2
27705600	3.7
27709200	3.9
27712800	4.3
27716400	4.4
27720000	4.1
27723600	4.1
27727200	5
27730800	4.4
27734400	4
27738000	4
27741600	4.3
27745200	4
27748800	4
27752400	4.4
27756000	4.6
27759600	4.6
27763200	4.8
27766800	4.5
27770400	5.3
27774000	5.2
27777600	4.7
27781200	5
27784800	5.2
27788400	5.2
27792000	4.7
27795600	4.6
27799200	4.2
27802800	3.9
27806400	3.6
27810000	3.3
27813600	2.5
27817200	2.4
27820800	2.2
27824400	1.4
27828000	1.8
27831600	2.5
27835200	2.7
27838800	2.4
27842400	2.6
27846000	2.3
27849600	2.4
27853200	1.6
27856800	1.5
27860400	1.6
27864000	2.1
27867600	1.9
27871200	1.6
27874800	1.1
27878400	1.2
27882000	2
27885600	0.8
27889200	0.5
27892800	0.8
27896400	0.8
27900000	0.5
27903600	0.5
27907200	0.5
27910800	1
27914400	1.5
27918000	1
27921600	1.7
27925200	1.5
27928800	2
27932400	2.2
27936000	2.5
27939600	2.9
27943200	3.6
27946800	4.5
27950400	5.5
27954000	5.9
27957600	6.1
27961200	5.8
27964800	5.1
27968400	5.6
27972000	5.3
27975600	4.9
27979200	4.7
27982800	4.9
27986400	6.1
27990000	5
27993600	5.2
27997200	4.4
28000800	4.4
28004400	3.3
28008000	3.3
28011600	3.7
28015200	3.8
28018800	3.6
28022400	3.9
28026000	4.8
28029600	4.6
28033200	4.4
28036800	3.6
28040400	4.5
28044000	4.4
28047600	4.4
28051200	4.5
28054800	4.9
28058400	4.9
28062000	5.9
28065600	6.7
28069200	6.5
28072800	5.5
28076400	4.9
28080000	5.3
28083600	5
28087200	4.9
28090800	4.8
28094400	4.8
28098000	4.3
28101600	4.9
28105200	5.2
28108800	5.2
28112400	6.1
28116000	5.1
28119600	6
28123200	6
28126800	6.8
28130400	6.9
28134000	7.3
28137600	6.8
28141200	6.1
28144800	5.7
28148400	4.7
28152000	3.9
28155600	3.2
28159200	3.5
28162800	2.9
28166400	4.2
28170000	4.9
28173600	6.5
28177200	7.8
28180800	6.6
28184400	6.5
28188000	6.2
28191600	5.3
28195200	5.3
28198800	4.9
28202400	4.9
28206000	5.4
28209600	5.6
28213200	5.6
28216800	5.3
28220400	4.9
28224000	4.1
28227600	4
28231200	4.1
28234800	4.3
28238400	4.2
28242000	4
28245600	3.7
28249200	3.9
28252800	3.4
28256400	4
28260000	3.4
28263600	3
28267200	3.7
28270800	4.4
28274400	4.9
28278000	4.4
28281600	4.7
28285200	4.4
28288800	5.2
28292400	5.4
28296000	5.2
28299600	5.4
28303200	4.7
28306800	4
28310400	3.3
28314000	3.6
28317600	4
28321200	3.9
28324800	2.5
28328400	2
28332000	1.6
28335600	0.9
28339200	0.6
28342800	0.4
28346400	0.5
28350000	0.7
28353600	0.6
28357200	0.4
28360800	1.3
28364400	1.9
28368000	1.4
28371600	1.3
28375200	1.8
28378800	1.8
28382400	2
28386000	1.8
28389600	2
28393200	2.3
28396800	2.6
28400400	3.1
28404000	3.6
28407600	3.2
28411200	4.1
28414800	3.8
28418400	4.4
28422000	4.9
28425600	5
28429200	5.1
28432800	5
28436400	5.7
28440000	6.4
28443600	7.3
28447200	7.4
28450800	7.3
28454400	6.9
28458000	6.6
28461600	6
28465200	5.3
28468800	5.2
28472400	6.8
28476000	9.1
28479600	7.8
28483200	8.9
28486800	8.7
28490400	8.1
28494000	8.8
28497600	9.4
28501200	9.3
28504800	9.5
28508400	9.7
28512000	8.9
28515600	8.3
28519200	8.3
28522800	6.6
28526400	7.2
28530000	6.9
28533600	6.6
28537200	5.5
28540800	4.7
28544400	5.3
28548000	4.5
28551600	3.8
28555200	2.9
28558800	4.6
28562400	3.4
28566000	3.3
28569600	3.5
28573200	3.9
28576800	4.7
28580400	3.3
28584000	3.1
28587600	2.4
28591200	2.5
28594800	2.3
28598400	2.2
28602000	2
28605600	2.2
28609200	1.8
28612800	1.5
28616400	3.2
28620000	2.8
28623600	3.2
28627200	3.9
28630800	3.2
28634400	3.5
28638000	3.8
28641600	3.8
28645200	3.1
28648800	3
28652400	2.3
28656000	1.7
28659600	1.9
28663200	2.2
28666800	1.8
28670400	1.7
28674000	1.5
28677600	1.6
28681200	0.9
28684800	0.4
28688400	0.9
28692000	0.8
28695600	0.7
28699200	0.5
28702800	0.7
28706400	0.5
28710000	0.9
28713600	1
28717200	1.5
28720800	1.8
28724400	1.6
28728000	2.2
28731600	2.1
28735200	1.9
28738800	1.4
28742400	0.9
28746000	1.4
28749600	1.6
28753200	2.2
28756800	2.2
28760400	2.3
28764000	2.6
28767600	3.1
28771200	2.8
28774800	2.3
28778400	2.7
28782000	3
28785600	3.1
28789200	2.9
28792800	3.2
28796400	3.2
28800000	2.8
28803600	3.5
28807200	3.2
28810800	3.2
28814400	3.6
28818000	4.3
28821600	4.6
28825200	5.2
28828800	3.7
28832400	4.3
28836000	4.4
28839600	4.2
28843200	5.7
28846800	5.7
28850400	5.2
28854000	4.7
28857600	4.5
28861200	4
28864800	3.5
28868400	3.6
28872000	3.2
28875600	3
28879200	2.6
28882800	2.6
28886400	2.3
28890000	2.1
28893600	3
28897200	3.5
28900800	3.8
28904400	3.9
28908000	3.9
28911600	3.2
28915200	1.9
28918800	1.3
28922400	0.7
28926000	0.7
28929600	0.6
28933200	0.7
28936800	1
28940400	1.6
28944000	2.2
28947600	3.2
28951200	4.3
28954800	3.6
28958400	3.2
28962000	3.2
28965600	3.3
28969200	3.4
28972800	3.1
28976400	3
28980000	3.3
28983600	3.4
28987200	3.5
28990800	3.9
28994400	3.5
28998000	3.7
29001600	3.8
29005200	4.5
29008800	5.4
29012400	5.5
29016000	5.5
29019600	5.7
29023200	5.3
29026800	4.8
29030400	3.8
29034000	4.1
29037600	4.3
29041200	3.9
29044800	3.6
29048400	3.6
29052000	3.5
29055600	2.9
29059200	1.9
29062800	2.2
29066400	1.7
29070000	1.8
29073600	2
29077200	2.6
29080800	2.7
29084400	2.4
29088000	1.6
29091600	2.4
29095200	3.5
29098800	3.2
29102400	2.9
29106000	3
29109600	2.6
29113200	1.7
29116800	1.3
29120400	1.4
29124000	1.7
29127600	2.5
29131200	2
29134800	2.8
29138400	2.3
29142000	3.2
29145600	3.4
29149200	3.7
29152800	4.1
29156400	4.3
29160000	5.4
29163600	5.1
29167200	4.1
29170800	4.7
29174400	4.8
29178000	4.8
29181600	5.4
29185200	5.4
29188800	6.2
29192400	5.9
29196000	5.5
29199600	4.6
29203200	3.6
29206800	5.4
29210400	7.2
29214000	7.3
29217600	7
29221200	7.1
29224800	6.6
29228400	6.2
29232000	6
29235600	6.6
29239200	7.2
29242800	6.4
29246400	7
29250000	6.3
29253600	5.2
29257200	5.5
29260800	3.4
29264400	3.5
29268000	4.3
29271600	5.2
29275200	5.1
29278800	5.1
29282400	5.1
29286000	5.8
29289600	5.2
29293200	5.5
29296800	3.8
29300400	3.8
29304000	3.8
29307600	3.6
29311200	3.6
29314800	2.7
29318400	2.7
29322000	2.2
29325600	2.2
29329200	2.9
29332800	2.5
29336400	2.4
29340000	2.2
29343600	3
29347200	2.4
29350800	3.1
29354400	4
29358000	4.9
29361600	4.2
29365200	5.6
29368800	5.4
29372400	4.3
29376000	3.5
29379600	3.3
29383200	1.5
29386800	5.2
29390400	4.6
29394000	5.8
29397600	5.5
29401200	4.7
29404800	4.3
29408400	3.4
29412000	2.9
29415600	2.9
29419200	3.4
29422800	3.8
29426400	3.3
29430000	1.9
29433600	1.5
29437200	1.7
29440800	2.5
29444400	3
29448000	3.4
29451600	3.9
29455200	3.5
29458800	2.9
29462400	3.4
29466000	3.3
29469600	5
29473200	3
29476800	3.9
29480400	3.5
29484000	3.9
29487600	4.5
29491200	5.3
29494800	5.4
29498400	5.2
29502000	5.2
29505600	4.7
29509200	5.1
29512800	3.3
29516400	3
29520000	3.2
29523600	3.3
29527200	3.2
29530800	3.3
29534400	3.3
29538000	2.2
29541600	1.8
29545200	1.7
29548800	1
29552400	1.1
29556000	0.6
29559600	0.6
29563200	0.9
29566800	0.9
29570400	1.5
29574000	1.1
29577600	1
29581200	1.2
29584800	1.1
29588400	1.4
29592000	1.5
29595600	2
29599200	2.5
29602800	1.8
29606400	1.2
29610000	1
29613600	0.7
29617200	0.9
29620800	0.9
29624400	1.5
29628000	2.1
29631600	2.5
29635200	2.9
29638800	3.2
29642400	4.3
29646000	4.5
29649600	4.1
29653200	4.5
29656800	5.5
29660400	5.7
29664000	6.9
29667600	7.6
29671200	8.7
29674800	7.6
29678400	7.2
29682000	5.8
29685600	5.1
29689200	5.7
29692800	2.9
29696400	3.3
29700000	4.5
29703600	4.5
29707200	4.3
29710800	4.9
29714400	4.6
29718000	2.6
29721600	2.6
29725200	1.7
29728800	1.9
29732400	1.7
29736000	2.2
29739600	2.6
29743200	2.6
29746800	3.2
29750400	4.6
29754000	4.8
29757600	5.4
29761200	5.3
29764800	5
29768400	4.4
29772000	4.6
29775600	4.3
29779200	4.2
29782800	3.7
29786400	3.1
29790000	2.9
29793600	4.4
29797200	1.7
29800800	2.2
29804400	3.8
29808000	3.1
29811600	4.2
29815200	2.7
29818800	2.3
29822400	3.2
29826000	3.2
29829600	3.4
29833200	3.9
29836800	4.7
29840400	4.9
29844000	5.6
29847600	6.5
29851200	5.7
29854800	5.5
29858400	5.6
29862000	5.5
29865600	3.3
29869200	2.8
29872800	2.3
29876400	1.4
29880000	0.9
29883600	0.8
29887200	0.9
29890800	0.6
29894400	0.3
29898000	0.5
29901600	0.5
29905200	0.5
29908800	0.6
29912400	0.9
29916000	2
29919600	2.2
29923200	1.7
29926800	1.2
29930400	1.4
29934000	1.2
29937600	1.8
29941200	2.6
29944800	2.9
29948400	2.6
29952000	2.5
29955600	2.8
29959200	2.4
29962800	2.5
29966400	3
29970000	3
29973600	3.2
29977200	3.6
29980800	2.9
29984400	2.9
29988000	3
29991600	3.2
29995200	2.9
29998800	2.6
30002400	3
30006000	2.9
30009600	2.7
30013200	3
30016800	2.5
30020400	3
30024000	3.3
30027600	2.7
30031200	2.9
30034800	3.4
30038400	3.2
30042000	3.7
30045600	4
30049200	4.2
30052800	5.1
30056400	4.6
30060000	4.2
30063600	4
30067200	3.9
30070800	4.1
30074400	4.4
30078000	4.3
30081600	4
30085200	4.1
30088800	3.8
30092400	3
30096000	3.3
30099600	3.4
30103200	4
30106800	4.4
30110400	4.2
30114000	4.2
30117600	4.3
30121200	5.2
30124800	6
30128400	6.3
30132000	7.6
30135600	8
30139200	8.9
30142800	8.7
30146400	8.3
30150000	7.7
30153600	7.9
30157200	7.4
30160800	6.4
30164400	5.5
30168000	5.3
30171600	5
30175200	4.9
30178800	5
30182400	4.8
30186000	4.3
30189600	3.6
30193200	3
30196800	3.8
30200400	3
30204000	2.7
30207600	3.2
30211200	2.7
30214800	3.7
30218400	3.4
30222000	2.6
30225600	3.4
30229200	3.2
30232800	3.6
30236400	3.6
30240000	3.4
30243600	3.3
30247200	3.1
30250800	3
30254400	3.6
30258000	3.7
30261600	3.5
30265200	3.3
30268800	3.2
30272400	3.3
30276000	3.2
30279600	3
30283200	2.4
30286800	2.8
30290400	2.8
30294000	3
30297600	3
30301200	3.1
30304800	3.3
30308400	3.1
30312000	3
30315600	2.8
30319200	2.5
30322800	2.3
30326400	2.8
30330000	2
30333600	1.8
30337200	2.3
30340800	1.7
30344400	2.2
30348000	1.9
30351600	2.2
30355200	2.7
30358800	2.2
30362400	2.7
30366000	3
30369600	2.4
30373200	2.3
30376800	2.7
30380400	2.8
30384000	3.3
30387600	2.7
30391200	2.9
30394800	3.1
30398400	2.7
30402000	2.5
30405600	3
30409200	2.9
30412800	2.8
30416400	2
30420000	2.1
30423600	2.2
30427200	1.8
30430800	2
30434400	2.1
30438000	1.9
30441600	1.7
30445200	2
30448800	1.7
30452400	1.4
30456000	1.9
30459600	1.5
30463200	1.8
30466800	1.6
30470400	1.5
30474000	1.7
30477600	1.6
30481200	2.1
30484800	2
30488400	2.3
30492000	2.7
30495600	2.8
30499200	2.4
30502800	1.9
30506400	2
30510000	2.3
30513600	2.2
30517200	1.9
30520800	2.2
30524400	2.4
30528000	2.4
30531600	3.5
30535200	3.3
30538800	2.3
30542400	2.8
30546000	2.7
30549600	3.2
30553200	3.3
30556800	2.6
30560400	3.2
30564000	3
30567600	3.1
30571200	3.5
30574800	3.7
30578400	3.5
30582000	3.2
30585600	3.4
30589200	4
30592800	3.4
30596400	3.5
30600000	4
30603600	4.1
30607200	4.2
30610800	4.2
30614400	4.2
30618000	4.2
30621600	4.7
30625200	5.2
30628800	4.6
30632400	5.3
30636000	6
30639600	5.8
30643200	5.7
30646800	6.3
30650400	6.4
30654000	6.5
30657600	6.5
30661200	6.2
30664800	5.7
30668400	6.1
30672000	6.6
30675600	6.8
30679200	7.1
30682800	5.6
30686400	6.3
30690000	6
30693600	6.7
30697200	6.7
30700800	6.2
30704400	5.6
30708000	6.3
30711600	6
30715200	6.4
30718800	4.8
30722400	5
30726000	5.7
30729600	5.2
30733200	4.7
30736800	5.6
30740400	5.1
30744000	5.3
30747600	4.8
30751200	4.7
30754800	4.7
30758400	4.6
30762000	4.8
30765600	4.6
30769200	4.2
30772800	3.9
30776400	4.6
30780000	4.9
30783600	4.7
30787200	4.7
30790800	4.7
30794400	5
30798000	5.3
30801600	4.8
30805200	5
30808800	5.6
30812400	4.7
30816000	4.4
30819600	4.2
30823200	4.6
30826800	4.6
30830400	4.8
30834000	4.8
30837600	4.7
30841200	4.9
30844800	4.6
30848400	4.9
30852000	5.2
30855600	5.4
30859200	5.5
30862800	5.4
30866400	6
30870000	5.9
30873600	6.3
30877200	6.5
30880800	7.2
30884400	6.5
30888000	5.6
30891600	5.5
30895200	4.8
30898800	3.8
30902400	2.9
30906000	2.2
30909600	2
30913200	1.4
30916800	2.8
30920400	3.2
30924000	3.6
30927600	4
30931200	4.6
30934800	5.2
30938400	4.4
30942000	4.5
30945600	3.8
30949200	3.8
30952800	4
30956400	3.4
30960000	2.9
30963600	2.9
30967200	2.7
30970800	3.5
30974400	3.9
30978000	4.1
30981600	3.1
30985200	3.8
30988800	5.1
30992400	6.2
30996000	5.1
30999600	5.1
31003200	5.1
31006800	5.3
31010400	8.4
31014000	8.2
31017600	9.1
31021200	7.9
31024800	7.9
31028400	6
31032000	4.5
31035600	3.3
31039200	1.9
31042800	1
31046400	0.7
31050000	0.7
31053600	0.9
31057200	1
31060800	2.3
31064400	3
31068000	3.3
31071600	3.3
31075200	3.8
31078800	4.4
31082400	4.1
31086000	5.2
31089600	6
31093200	5.7
31096800	8.1
31100400	7.4
31104000	8.2
31107600	7.3
31111200	5.8
31114800	6.4
31118400	6.7
31122000	6.8
31125600	6.3
31129200	5.5
31132800	4.8
31136400	5.2
31140000	4.5
31143600	5.6
31147200	6
31150800	6.3
31154400	6.3
31158000	4.9
31161600	5.1
31165200	5
31168800	5.5
31172400	6.2
31176000	6.7
31179600	6
31183200	5.7
31186800	5.4
31190400	6.1
31194000	6.3
31197600	7.4
31201200	8
31204800	7.4
31208400	6.4
31212000	6.9
31215600	7.7
31219200	8.3
31222800	7.7
31226400	7.9
31230000	7.1
31233600	6.1
31237200	6.9
31240800	5.2
31244400	4.2
31248000	3.5
31251600	4.5
31255200	3.9
31258800	2.5
31262400	4
31266000	4
31269600	3
31273200	2.4
31276800	2.4
31280400	2.7
31284000	3.2
31287600	1.8
31291200	1.2
31294800	0.8
31298400	0.4
31302000	0.7
31305600	0.9
31309200	1
31312800	1.3
31316400	3.3
31320000	4.5
31323600	4.4
31327200	4.3
31330800	4.9
31334400	5.7
31338000	6
31341600	5.8
31345200	5.7
31348800	5.1
31352400	5.4
31356000	6.2
31359600	5.9
31363200	5.2
31366800	7.2
31370400	7.8
31374000	8
31377600	7.3
31381200	7.1
31384800	7
31388400	6.8
31392000	5.7
31395600	6.3
31399200	6.5
31402800	6.7
31406400	6.9
31410000	6.7
31413600	5.6
31417200	5.5
31420800	5.6
31424400	7
31428000	6.6
31431600	6.4
31435200	6.4
31438800	4.9
31442400	4.6
31446000	6.2
31449600	6.5
31453200	6.8
31456800	7.4
31460400	6.4
31464000	6.8
31467600	4.9
31471200	4.9
31474800	6.4
31478400	7
31482000	7.8
31485600	7
31489200	8
31492800	8.6
31496400	8.6
31500000	8.8
31503600	7.3
31507200	6.8
31510800	5.9
31514400	6.5
31518000	7
31521600	7.2
31525200	7.2
31528800	6.7
31532400	6.9
31536000	6.4
31539600	7.2
31543200	6.8
31546800	7.7
31550400	7.6
31554000	8.1
31557600	9.1
31561200	8.8
31564800	8.5
31568400	8.4
31572000	8.9
31575600	7.9
31579200	8.1
31582800	8.6
31586400	8.4
31590000	8.6
31593600	10
31597200	10.2
31600800	9.6
31604400	9
31608000	8.7
31611600	9.9
31615200	9.8
31618800	9.3
