#1	
#SLP with Hamburg TMY, scaled to 35 MWh yearly demand
double default(8761,2)	
5065200	7961.27549
5068800	7997.381035
5072400	8069.59216
5076000	8412.59496
5079600	8701.439425
5083200	8881.96722
5086800	8863.91443
5090400	8665.33388
5094000	7925.169945
5097600	6842.00321
5101200	5018.67254
5104800	4174.369325
5108400	4582.529875
5112000	4359.896835
5115600	4786.61015
5119200	6419.252385
5122800	9536.114805
5126400	9721.64235
5130000	9406.245555
5133600	9165.05975
5137200	8664.135445
5140800	8348.73865
5144400	8051.89462
5148000	7903.47257
5151600	7792.156085
5155200	7792.156085
5158800	8014.78909
5162400	8441.502405
5166000	8868.21572
5169600	9257.82354
5173200	9517.562075
5176800	9443.35105
5180400	8627.02995
5184000	7291.231745
5187600	5361.74548
5191200	4488.334165
5194800	4774.823585
5198400	4851.220745
5202000	5233.20665
5205600	6474.66078
5209200	9664.24291
5212800	9626.04433
5216400	9358.6542
5220000	9263.15775
5223600	9072.164815
5227200	8823.873975
5230800	8518.285265
5234400	8441.88807
5238000	8422.78878
5241600	8460.987395
5245200	8537.384555
5248800	8900.271135
5252400	9205.859845
5256000	9396.852815
5259600	9377.75349
5263200	9167.661265
5266800	8384.5902
5270400	7238.632555
5274000	5309.60381
5277600	4290.04905
5281200	4709.520515
5284800	4480.717885
5288400	4919.25623
5292000	6597.14209
5295600	9800.378735
5299200	9991.04757
5302800	9666.91054
5306400	9419.04103
5310000	8904.23513
5313600	8580.0981
5317200	8275.02795
5320800	8122.492875
5324400	8008.09156
5328000	8008.09156
5331600	8236.89419
5335200	8675.432535
5338800	9113.97088
5342400	9514.375465
5346000	9781.31182
5349600	9705.0443
5353200	8866.10137
5356800	7493.28566
5360400	5510.329685
5364000	4573.536765
5367600	4865.46466
5371200	4943.31208
5374800	5332.54925
5378400	6597.57007
5382000	9847.700485
5385600	9808.77674
5389200	9536.310735
5392800	9439.001425
5396400	9244.38284
5400000	8991.37869
5403600	8679.98894
5407200	8602.14152
5410800	8582.679665
5414400	8621.603375
5418000	8699.450795
5421600	9069.22611
5425200	9380.61586
5428800	9575.234445
5432400	9555.77259
5436000	9341.69215
5439600	8543.755955
5443200	7376.04441
5446800	5410.396705
5450400	4286.738155
5454000	4560.359755
5457600	4633.325515
5461200	4998.15428
5464800	6183.847845
5468400	9230.16815
5472000	9193.68527
5475600	8938.30511
5479200	8847.09791
5482800	8664.683545
5486400	8427.544825
5490000	8135.68182
5493600	8062.71606
5497200	8044.47462
5500800	8080.9575
5504400	8153.92326
5508000	8500.510585
5511600	8792.373625
5515200	8974.78799
5518800	8956.54655
5522400	8755.890745
5526000	8007.99174
5529600	6913.505375
5533200	5071.12004
5536800	4238.625475
5540400	4509.176035
5544000	4581.322865
5547600	4942.056945
5551200	6114.442705
5554800	9126.572315
5558400	9090.4989
5562000	8837.985065
5565600	8747.80151
5569200	8567.43447
5572800	8332.957325
5576400	8044.370075
5580000	7972.223245
5583600	7954.186555
5587200	7990.259935
5590800	8062.406765
5594400	8405.104155
5598000	8693.691405
5601600	8874.058445
5605200	8856.021755
5608800	8657.61799
5612400	7918.11314
5616000	6835.9109
5619600	5014.203775
5623200	4505.65703
5626800	4793.25217
5630400	4869.944205
5634000	5253.40438
5637600	6499.64994
5641200	9701.54241
5644800	9663.196375
5648400	9394.77427
5652000	9298.9092
5655600	9107.17913
5659200	8857.930025
5662800	8551.161885
5666400	8474.46985
5670000	8455.296815
5673600	8493.64285
5677200	8570.334885
5680800	8934.62206
5684400	9241.3902
5688000	9433.12027
5691600	9413.94727
5695200	9203.044165
5698800	8416.950815
5702400	7266.57029
5706000	5330.096415
5709600	4391.398025
5713200	4671.70004
5716800	4746.44723
5720400	5120.18325
5724000	6334.825245
5727600	9455.520865
5731200	9418.14727
5734800	9156.53207
5738400	9063.098065
5742000	8876.230055
5745600	8633.30167
5749200	8334.31284
5752800	8259.56565
5756400	8240.87887
5760000	8278.252465
5763600	8352.999655
5767200	8708.04886
5770800	9007.037655
5774400	9193.905665
5778000	9175.21885
5781600	8969.66406
5785200	8203.50524
5788800	7082.29725
5792400	5194.93044
5796000	4096.08899
5799600	4357.54151
5803200	4427.262175
5806800	4775.865465
5810400	5908.82628
5814000	8819.664
5817600	8784.80365
5821200	8540.78134
5824800	8453.6305
5828400	8279.328855
5832000	8052.736685
5835600	7773.854025
5839200	7704.13336
5842800	7686.703185
5846400	7721.563535
5850000	7791.2842
5853600	8122.45735
5857200	8401.34001
5860800	8575.641655
5864400	8558.21148
5868000	8366.47966
5871600	7651.84287
5875200	6606.032895
5878800	4845.58613
5882400	3554.698805
5886000	3781.59446
5889600	3842.099975
5893200	4144.62755
5896800	5127.84209
5900400	7653.94721
5904000	7623.69447
5907600	7411.92515
5911200	7336.293265
5914800	7185.029495
5918400	6988.38658
5922000	6746.364555
5925600	6685.85904
5929200	6670.732635
5932800	6700.98541
5936400	6761.490925
5940000	7048.892095
5943600	7290.914155
5947200	7442.177925
5950800	7427.051555
5954400	7260.66138
5958000	6640.479895
5961600	5732.897205
5965200	4205.133065
5968800	4649.70247
5972400	4946.492005
5976000	5025.63586
5979600	5421.35524
5983200	6707.443155
5986800	10011.69981
5990400	9972.127865
5994000	9695.12432
5997600	9596.194475
6001200	9398.334785
6004800	9141.117195
6008400	8824.541705
6012000	8745.39785
6015600	8725.61186
6019200	8765.183805
6022800	8844.327695
6026400	9220.261085
6030000	9536.836575
6033600	9734.69623
6037200	9714.910275
6040800	9497.26463
6044400	8686.03995
6048000	7498.88188
6051600	5500.499095
6055200	5166.04676
6058800	5495.79443
6062400	5583.727135
6066000	6023.390695
6069600	7452.297265
6073200	11123.48794
6076800	11079.52157
6080400	10771.75708
6084000	10661.84119
6087600	10442.00941
6091200	10156.22811
6094800	9804.497255
6098400	9716.56455
6102000	9694.581365
6105600	9738.547735
6109200	9826.48044
6112800	10244.16082
6116400	10595.89167
6120000	10815.72345
6123600	10793.74027
6127200	10551.9253
6130800	9650.61503
6134400	8331.62435
6138000	6111.3234
6141600	5204.497445
6145200	5536.69942
6148800	5625.286625
6152400	6068.22258
6156000	7507.764425
6159600	11206.27963
6163200	11161.98605
6166800	10851.93088
6170400	10741.19687
6174000	10519.72891
6177600	10231.82052
6181200	9877.471765
6184800	9788.88456
6188400	9766.737785
6192000	9811.03137
6195600	9899.618575
6199200	10320.40772
6202800	10674.75647
6206400	10896.22447
6210000	10874.07766
6213600	10630.46289
6217200	9722.4442
6220800	8393.636335
6224400	6156.80975
6228000	5150.12057
6231600	5478.851665
6235200	5566.513295
6238800	6004.821445
6242400	7429.32288
6246000	11089.19578
6249600	11045.36496
6253200	10738.54926
6256800	10628.97224
6260400	10409.81816
6264000	10124.91788
6267600	9774.271395
6271200	9686.609765
6274800	9664.69434
6278400	9708.525155
6282000	9796.186785
6285600	10212.57951
6289200	10563.22603
6292800	10782.38007
6296400	10760.46468
6300000	10519.39522
6303600	9620.863525
6307200	8305.939145
6310800	6092.48304
6314400	4686.302005
6318000	5144.518225
6321600	4894.582105
6325200	5373.6263
6328800	7206.49111
6332400	10705.59662
6336000	10913.87668
6339600	10559.80055
6343200	10289.03642
6346800	9726.68018
6350400	9372.604045
6354000	9039.355885
6357600	8872.731805
6361200	8747.763745
6364800	8747.763745
6368400	8997.699865
6372000	9476.74406
6375600	9955.78829
6379200	10393.17647
6382800	10684.76861
6386400	10601.45657
6390000	9685.02416
6393600	8185.40751
6397200	6019.294575
6400800	4146.11393
6404400	4551.511755
6408000	4330.385675
6411600	4754.21065
6415200	6375.80188
6418800	9471.566965
6422400	9655.838675
6426000	9342.57674
6429600	9103.023475
6433200	8605.48983
6436800	8292.22786
6440400	7997.39311
6444000	7849.975735
6447600	7739.412695
6451200	7739.412695
6454800	7960.538775
6458400	8384.36375
6462000	8808.188725
6465600	9195.159365
6469200	9453.13978
6472800	9379.431075
6476400	8568.63546
6480000	7241.879015
6483600	5325.453
6487200	4172.49161
6490800	4580.46855
6494400	4357.93568
6498000	4784.457055
6501600	6416.364885
6505200	9531.825275
6508800	9717.269345
6512400	9402.01444
6516000	9160.937135
6519600	8660.238125
6523200	8344.98322
6526800	8048.272715
6530400	7899.917445
6534000	7788.65101
6537600	7788.65101
6541200	8011.18388
6544800	8437.705255
6548400	8864.22663
6552000	9253.65917
6555600	9513.280875
6559200	9439.10324
6562800	8623.149325
6566400	7287.952
6570000	5359.333665
6573600	4325.694625
6577200	4601.8028
6580800	4675.431635
6584400	5043.57588
6588000	6240.04458
6591600	9314.04887
6595200	9277.234435
6598800	9019.533495
6602400	8927.497425
6606000	8743.42532
6609600	8504.13158
6613200	8209.616205
6616800	8135.987335
6620400	8117.580135
6624000	8154.39457
6627600	8228.023405
6631200	8577.760415
6634800	8872.27579
6638400	9056.347895
6642000	9037.940695
6645600	8835.461355
6649200	8080.7657
6652800	6976.333035
6656400	5117.204715
6660000	4027.51447
6663600	4284.589855
6667200	4353.143305
6670800	4695.910485
6674400	5809.90382
6678000	8672.00985
6681600	8637.733125
6685200	8397.79612
6688800	8312.104325
6692400	8140.7207
6696000	7917.92204
6699600	7643.708275
6703200	7575.15486
6706800	7558.01648
6710400	7592.293205
6714000	7660.846655
6717600	7986.47549
6721200	8260.68922
6724800	8432.07281
6728400	8414.934465
6732000	8226.412495
6735600	7523.73979
6739200	6495.438215
6742800	4764.4639
6746400	3772.941025
6750000	4013.76703
6753600	4077.987305
6757200	4399.08868
6760800	5442.668105
6764400	8123.86449
6768000	8091.754335
6771600	7866.98339
6775200	7786.708055
6778800	7626.157385
6782400	7417.4415
6786000	7160.5604
6789600	7096.340125
6793200	7080.285065
6796800	7112.395185
6800400	7176.61546
6804000	7481.661775
6807600	7738.54284
6811200	7899.093545
6814800	7883.03845
6818400	7706.43272
6822000	7048.17491
6825600	6084.87082
6829200	4463.308955
6832800	4192.282465
6836400	4459.874965
6840000	4531.232965
6843600	4888.022965
6847200	6047.590465
6850800	9026.78693
6854400	8991.10793
6858000	8741.35493
6861600	8652.15743
6865200	8473.76243
6868800	8241.84893
6872400	7956.41693
6876000	7885.05893
6879600	7867.21943
6883200	7902.89843
6886800	7974.25643
6890400	8313.20693
6894000	8598.63893
6897600	8777.03393
6901200	8759.19443
6904800	8562.95993
6908400	7831.54043
6912000	6761.17043
6915600	4959.380965
6919200	4315.554635
6922800	4591.01559
6926400	4664.47184
6930000	5031.75309
6933600	6225.417135
6937200	9292.21552
6940800	9255.487395
6944400	8998.39052
6948000	8906.570225
6951600	8722.9296
6955200	8484.196805
6958800	8190.371805
6962400	8116.915555
6966000	8098.551475
6969600	8135.2796
6973200	8208.73585
6976800	8557.653055
6980400	8851.47802
6984000	9035.118645
6987600	9016.7546
6991200	8814.749895
6994800	8061.82335
6998400	6959.9796
7002000	5105.20934
7005600	4299.18223
7009200	4573.59812
7012800	4646.7757
7016400	5012.663565
7020000	6201.799065
7023600	9256.96261
7027200	9220.37382
7030800	8964.252325
7034400	8872.780385
7038000	8689.836435
7041600	8452.009335
7045200	8159.29905
7048800	8086.121505
7052400	8067.82711
7056000	8104.4159
7059600	8177.593445
7063200	8525.186915
7066800	8817.8972
7070400	9000.841115
7074000	8982.54672
7077600	8781.30841
7081200	8031.23832
7084800	6933.57476
7088400	5085.84111
7092000	3708.077065
7095600	3944.762815
7099200	4007.879015
7102800	4323.46005
7106400	5349.098405
7110000	7984.199965
7113600	7952.641865
7117200	7731.73513
7120800	7652.83988
7124400	7495.04938
7128000	7289.921695
7131600	7037.456895
7135200	6974.34066
7138800	6958.56161
7142400	6990.11971
7146000	7053.235945
7149600	7353.037895
7153200	7605.50273
7156800	7763.29323
7160400	7747.51418
7164000	7573.94463
7167600	6927.00351
7171200	5980.26044
7174800	4386.57625
7178400	2534.00973
7182000	2695.755055
7185600	2738.88713
7189200	2954.54754
7192800	3655.443855
7196400	5456.208205
7200000	5434.642185
7203600	5283.679905
7207200	5229.764785
7210800	5121.93458
7214400	4981.75531
7218000	4809.22701
7221600	4766.094935
7225200	4755.31189
7228800	4776.877945
7232400	4820.01002
7236000	5024.88742
7239600	5197.41572
7243200	5305.245925
7246800	5294.462915
7250400	5175.8497
7254000	4733.74587
7257600	4086.76464
7261200	2997.679615
7264800	1823.35706
7268400	2001.640865
7272000	1904.395185
7275600	2090.782785
7279200	2803.918005
7282800	4165.357945
7286400	4246.396035
7290000	4108.631275
7293600	4003.281765
7297200	3784.478915
7300800	3646.714155
7304400	3517.05319
7308000	3452.222725
7311600	3403.599885
7315200	3403.599885
7318800	3500.8456
7322400	3687.2332
7326000	3873.6208
7329600	4043.80081
7333200	4157.254115
7336800	4124.8389
7340400	3768.27129
7344000	3184.797035
7347600	2342.00085
7351200	1386.35308
7354800	1521.907625
7358400	1447.96876
7362000	1589.68488
7365600	2131.902955
7369200	3167.04661
7372800	3228.66229
7376400	3123.91562
7380000	3043.815215
7383600	2877.45283
7387200	2772.70616
7390800	2674.121065
7394400	2624.8285
7398000	2587.859085
7401600	2587.859085
7405200	2661.797915
7408800	2803.514
7412400	2945.23012
7416000	3074.623055
7419600	3160.885035
7423200	3136.23877
7426800	2865.129715
7430400	2421.496735
7434000	1780.69353
7437600	2059.821085
7441200	2261.22582
7444800	2151.368695
7448400	2361.92817
7452000	3167.54711
7455600	4705.54686
7459200	4797.09447
7462800	4641.46354
7466400	4522.45164
7470000	4275.2731
7473600	4119.64217
7477200	3973.166015
7480800	3899.92792
7484400	3844.999375
7488000	3844.999375
7491600	3954.8565
7495200	4165.415975
7498800	4375.975485
7502400	4568.225445
7506000	4696.392085
7509600	4659.773055
7513200	4256.963585
7516800	3597.820835
7520400	2645.725775
7524000	2808.28492
7527600	2987.53714
7531200	3035.33776
7534800	3274.34072
7538400	4051.100375
7542000	6046.77521
7545600	6022.8749
7549200	5855.572835
7552800	5795.822095
7556400	5676.32058
7560000	5520.96867
7563600	5329.766295
7567200	5281.965675
7570800	5270.015555
7574400	5293.91583
7578000	5341.71645
7581600	5568.769255
7585200	5759.97163
7588800	5879.47311
7592400	5867.52299
7596000	5736.071355
7599600	5246.115245
7603200	4529.10633
7606800	3322.141305
7610400	2344.68206
7614000	2494.34262
7617600	2534.252105
7621200	2733.79953
7624800	3382.3286
7628400	5048.549485
7632000	5028.59476
7635600	4888.91158
7639200	4839.024715
7642800	4739.25102
7646400	4609.545185
7650000	4449.907245
7653600	4409.99776
7657200	4400.020415
7660800	4419.97514
7664400	4459.884625
7668000	4649.45467
7671600	4809.09261
7675200	4908.866305
7678800	4898.888925
7682400	4789.13785
7686000	4380.065655
7689600	3781.42345
7693200	2773.709015
7696800	2092.54136
7700400	2226.1078
7704000	2261.72555
7707600	2439.81416
7711200	3018.602195
7714800	4505.642225
7718400	4487.83335
7722000	4363.17133
7725600	4318.64916
7729200	4229.604855
7732800	4113.847255
7736400	3971.37636
7740000	3935.75861
7743600	3926.85419
7747200	3944.663065
7750800	3980.28078
7754400	4149.46497
7758000	4291.935865
7761600	4380.98017
7765200	4372.07575
7768800	4274.127025
7772400	3909.045315
7776000	3374.77945
7779600	2475.431875
7783200	2158.341675
7786800	2369.37953
7790400	2254.26796
7794000	2474.898475
7797600	3319.04986
7801200	4930.611665
7804800	5026.53795
7808400	4863.463255
7812000	4738.75906
7815600	4479.758045
7819200	4316.68335
7822800	4163.20128
7826400	4086.460245
7830000	4028.90446
7833600	4028.90446
7837200	4144.01603
7840800	4364.64651
7844400	4585.27699
7848000	4786.72222
7851600	4921.01904
7855200	4882.648505
7858800	4460.572795
7862400	3769.90348
7866000	2772.26999
7869600	2250.54207
7873200	2189.44138
7876800	2118.15723
7880400	2352.37653
7884000	3492.922755
7887600	5356.493765
7891200	6160.986195
7894800	5600.896525
7898400	5305.576535
7902000	4959.33928
7905600	4714.93652
7909200	4470.53376
7912800	4368.6993
7916400	4236.31446
7920000	4083.562735
7923600	4114.11308
7927200	4226.131035
7930800	4439.983415
7934400	4786.22067
7938000	5142.64135
7941600	5275.02619
7945200	5050.990315
7948800	4165.030345
7952400	2973.56689
7956000	2962.480535
7959600	3252.145295
7963200	3094.146335
7966800	3396.977675
7970400	4555.636715
7974000	6767.62219
7977600	6899.28799
7981200	6675.45613
7984800	6504.29059
7988400	6148.79293
7992000	5924.96107
7995600	5714.29579
7999200	5608.96315
8002800	5529.96367
8006400	5529.96367
8010000	5687.96263
8013600	5990.79397
8017200	6293.62531
8020800	6570.12349
8024400	6754.45561
8028000	6701.78929
8031600	6122.45977
8035200	5174.465975
8038800	3805.141655
8042400	3348.24329
8046000	3675.627095
8049600	3497.05412
8053200	3839.31898
8056800	5148.854165
8060400	7648.875815
8064000	7797.686645
8067600	7544.708255
8071200	7351.25419
8074800	6949.465005
8078400	6696.486615
8082000	6458.389315
8085600	6339.340665
8089200	6250.05416
8092800	6250.05416
8096400	6428.627135
8100000	6770.89203
8103600	7113.15689
8107200	7425.659605
8110800	7633.994725
8114400	7574.4704
8118000	6919.702825
8121600	5848.264975
8125200	4300.632525
8128800	3595.075505
8132400	3497.471635
8136000	3383.600465
8139600	3757.74861
8143200	5579.68733
8146800	8556.60505
8150400	9841.722555
8154000	8947.020495
8157600	8475.268515
8161200	7922.179965
8164800	7531.76452
8168400	7141.349075
8172000	6978.67597
8175600	6767.200965
8179200	6523.19129
8182800	6571.993225
8186400	6750.93363
8190000	7092.54714
8193600	7645.63569
8197200	8214.99154
8200800	8426.46658
8204400	8068.58577
8208000	6653.329795
8211600	4750.054505
8215200	3155.674795
8218800	3070.00036
8222400	2970.04687
8226000	3298.46552
8229600	4897.721535
8233200	7510.79161
8236800	8638.83825
8240400	7853.489315
8244000	7439.396265
8247600	6953.907835
8251200	6611.210095
8254800	6268.51239
8258400	6125.721665
8262000	5940.09374
8265600	5725.90767
8269200	5768.744905
8272800	5925.814685
8276400	6225.67519
8280000	6711.16362
8283600	7210.931105
8287200	7396.55903
8290800	7082.41947
8294400	5840.14025
8298000	4169.48889
8301600	2736.453195
8305200	2662.16034
8308800	2575.48536
8312400	2860.27462
8316000	4247.074405
8319600	6513.006255
8323200	7491.19539
8326800	6810.17764
8330400	6451.09556
8334000	6030.10275
8337600	5732.931365
8341200	5435.75998
8344800	5311.938555
8348400	5150.97072
8352000	4965.2386
8355600	5002.385045
8359200	5138.588595
8362800	5398.613535
8366400	5819.606345
8370000	6252.98128
8373600	6413.949115
8377200	6141.542015
8380800	5064.29574
8384400	3615.585225
8388000	2483.390105
8391600	2726.21048
8395200	2593.763025
8398800	2847.620685
8402400	3818.90215
8406000	5673.166765
8409600	5783.53965
8413200	5595.905735
8416800	5452.42096
8420400	5154.41416
8424000	4966.780245
8427600	4790.183615
8431200	4701.8853
8434800	4635.661555
8438400	4635.661555
8442000	4768.10901
8445600	5021.96667
8449200	5275.82433
8452800	5507.60742
8456400	5662.12948
8460000	5617.980305
8463600	5132.33959
8467200	4337.654755
8470800	3189.776625
8474400	3044.26878
8478000	3238.583775
8481600	3290.401135
8485200	3549.48783
8488800	4391.519615
8492400	6554.89359
8496000	6528.98491
8499600	6347.62422
8503200	6282.852555
8506800	6153.30919
8510400	5984.90284
8514000	5777.63347
8517600	5725.816145
8521200	5712.861805
8524800	5738.770485
8528400	5790.58781
8532000	6036.7202
8535600	6243.989535
8539200	6373.5329
8542800	6360.57856
8546400	6218.08089
8550000	5686.953125
8553600	4909.69304
8557200	3601.30519
8560800	3460.778755
8564400	3681.679505
8568000	3740.586395
8571600	4035.12074
8575200	4992.35744
8578800	7451.719345
8582400	7422.2659
8586000	7216.091855
8589600	7142.45826
8593200	6995.19107
8596800	6803.743765
8600400	6568.116275
8604000	6509.209385
8607600	6494.48268
8611200	6523.93609
8614800	6582.84298
8618400	6862.65062
8622000	7098.27811
8625600	7245.5453
8629200	7230.81856
8632800	7068.824665
8636400	6465.029235
8640000	5581.426165
8643600	4094.02763
8647200	3501.10523
8650800	3724.58002
8654400	3784.17333
8658000	4082.139705
8661600	5050.53052
8665200	7538.550005
8668800	7508.75335
8672400	7300.17687
8676000	7225.68525
8679600	7076.70208
8683200	6883.02391
8686800	6644.650775
8690400	6585.0575
8694000	6570.15919
8697600	6599.95581
8701200	6659.549085
8704800	6942.617185
8708400	7180.99032
8712000	7329.973525
8715600	7315.07518
8719200	7151.193665
8722800	6540.362535
8726400	5646.46334
8730000	4141.733015
8733600	3374.736925
8737200	3590.14565
8740800	3647.587965
8744400	3934.799645
8748000	4868.2375
8751600	7266.45479
8755200	7237.733615
8758800	7036.68546
8762400	6964.882575
8766000	6821.276735
8769600	6634.58915
8773200	6404.819855
8776800	6347.377505
8780400	6333.016935
8784000	6361.73811
8787600	6419.180425
8791200	6692.0315
8794800	6921.80083
8798400	7065.406635
8802000	7051.046065
8805600	6893.079655
8809200	6304.29576
8812800	5442.66079
8816400	3992.24196
8820000	2942.69311
8823600	3130.5246
8827200	3180.612995
8830800	3431.05497
8834400	4244.991345
8838000	6336.181775
8841600	6311.137595
8845200	6135.828195
8848800	6073.21771
8852400	5947.99674
8856000	5785.209465
8859600	5584.855885
8863200	5534.76749
8866800	5522.2454
8870400	5547.28958
8874000	5597.377975
8877600	5835.29786
8881200	6035.651405
8884800	6160.87241
8888400	6148.35032
8892000	6010.607225
8895600	5497.201185
8899200	4745.875295
8902800	3481.143365
8906400	2679.28059
8910000	2850.298535
8913600	2895.90329
8917200	3123.92717
8920800	3865.00478
8924400	5769.004185
8928000	5746.201825
8931600	5586.585095
8935200	5529.579125
8938800	5415.567185
8942400	5267.35167
8946000	5084.932545
8949600	5039.32779
8953200	5027.926575
8956800	5050.72897
8960400	5096.33376
8964000	5312.956425
8967600	5495.37555
8971200	5609.38749
8974800	5597.986275
8978400	5472.573155
8982000	5005.12418
8985600	4321.05254
8989200	3169.53196
8992800	2428.26549
8996400	2665.6959
9000000	2536.18841
9003600	2784.411105
9007200	3734.13271
9010800	5547.23764
9014400	5655.160525
9018000	5471.691575
9021600	5331.3918
9025200	5039.99993
9028800	4856.531015
9032400	4683.85435
9036000	4597.516
9039600	4532.762255
9043200	4532.762255
9046800	4662.269745
9050400	4910.49244
9054000	5158.715135
9057600	5385.35326
9061200	5536.445355
9064800	5493.27618
9068400	5018.41536
9072000	4241.37042
9075600	3118.972115
9079200	1924.75801
9082800	2112.956545
9086400	2010.302805
9090000	2207.05583
9093600	2959.850075
9097200	4397.002715
9100800	4482.54751
9104400	4337.121355
9108000	4225.913125
9111600	3994.94214
9115200	3849.515985
9118800	3712.64432
9122400	3644.20847
9126000	3592.8816
9129600	3592.8816
9133200	3695.53534
9136800	3892.2884
9140400	4089.041425
9144000	4268.685505
9147600	4388.448225
9151200	4354.2303
9154800	3977.833195
9158400	3361.91065
9162000	2472.244705
9165600	2227.98471
9169200	2445.83213
9172800	2327.006255
9176400	2554.755805
9180000	3426.145415
9183600	5089.707315
9187200	5188.72886
9190800	5020.392265
9194400	4891.66426
9198000	4624.306085
9201600	4455.969455
9205200	4297.53499
9208800	4218.31774
9212400	4158.90482
9216000	4158.90482
9219600	4277.73066
9223200	4505.48021
9226800	4733.22976
9230400	4941.175015
9234000	5079.805185
9237600	5040.19656
9241200	4604.501755
9244800	3891.546645
9248400	2861.722605
9252000	2293.357955
9255600	2517.59739
9259200	2395.284955
9262800	2629.717125
9266400	3526.6749
9270000	5239.04885
9273600	5340.97585
9277200	5167.699915
9280800	5035.19478
9284400	4759.991845
9288000	4586.71591
9291600	4423.632675
9295200	4342.09104
9298800	4280.93484
9302400	4280.93484
9306000	4403.247275
9309600	4637.67941
9313200	4872.111545
9316800	5086.158315
9320400	5228.856115
9324000	5188.085315
9327600	4739.606445
9331200	4005.731905
9334800	2945.690895
9338400	2098.97751
9342000	2304.21086
9345600	2192.26539
9349200	2406.827535
9352800	3227.760935
9356400	4794.99748
9360000	4888.28536
9363600	4729.69595
9367200	4608.421685
9370800	4356.544395
9374400	4197.954985
9378000	4048.69437
9381600	3974.064045
9385200	3918.09131
9388800	3918.09131
9392400	4030.03678
9396000	4244.598925
9399600	4459.16107
9403200	4655.065625
9406800	4785.668685
9410400	4748.35354
9414000	4337.886805
9417600	3666.21402
9421200	2696.01997
9424800	1810.731545
9428400	1987.780865
9432000	1891.208515
9435600	2076.30549
9439200	2784.502735
9442800	4136.5156
9446400	4216.99257
9450000	4080.181735
9453600	3975.561695
9457200	3758.273925
9460800	3621.46309
9464400	3492.699945
9468000	3428.31839
9471600	3380.032215
9475200	3380.032215
9478800	3476.604565
9482400	3661.701575
9486000	3846.798585
9489600	4015.80018
9493200	4128.46791
9496800	4096.27715
9500400	3742.17851
9504000	3162.744445
9507600	2325.784055
9511200	1333.250205
9514800	1463.61243
9518400	1392.505765
9522000	1528.79356
9525600	2050.24253
9529200	3045.73598
9532800	3104.99154
9536400	3004.257095
9540000	2927.22486
9543600	2767.234855
9547200	2666.500375
9550800	2571.691465
9554400	2524.287045
9558000	2488.733695
9561600	2488.733695
9565200	2559.84036
9568800	2696.128155
9572400	2832.41595
9576000	2956.85264
9579600	3039.810445
9583200	3016.1082
9586800	2755.383715
9590400	2328.743655
9594000	1712.48581
9597600	2084.24454
9601200	2288.037325
9604800	2176.87764
9608400	2389.933735
9612000	3205.104945
9615600	4761.34085
9619200	4853.97395
9622800	4696.49768
9626400	4576.074685
9630000	4325.965315
9633600	4168.48908
9637200	4020.27612
9640800	3946.169675
9644400	3890.589815
9648000	3890.589815
9651600	4001.7495
9655200	4214.80563
9658800	4427.861725
9662400	4622.391235
9666000	4752.07754
9669600	4715.0243
9673200	4307.438695
9676800	3640.480445
9680400	2677.09631
9684000	2303.77014
9687600	2529.027655
9691200	2406.15991
9694800	2641.65643
9698400	3542.686525
9702000	5262.834885
9705600	5365.22469
9709200	5191.16206
9712800	5058.055345
9716400	4781.60291
9720000	4607.54028
9723600	4443.71662
9727200	4361.80479
9730800	4300.370935
9734400	4300.370935
9738000	4423.23868
9741600	4658.735165
9745200	4894.231685
9748800	5109.25023
9752400	5252.595915
9756000	5211.64
9759600	4761.12497
9763200	4023.9185
9766800	2959.064745
9770400	2041.312035
9774000	2240.90699
9777600	2132.03704
9781200	2340.704485
9784800	3139.084305
9788400	4663.26399
9792000	4753.98896
9795600	4599.75649
9799200	4481.814015
9802800	4236.856575
9806400	4082.624105
9810000	3937.464125
9813600	3864.884135
9817200	3810.44916
9820800	3810.44916
9824400	3919.319145
9828000	4127.98659
9831600	4336.654035
9835200	4527.1765
9838800	4654.191465
9842400	4617.90147
9846000	4218.71156
9849600	3565.49172
9853200	2621.95192
9856800	1139.477605
9860400	1250.893175
9864000	1190.12103
9867600	1306.60096
9871200	1752.26331
9874800	2603.073235
9878400	2653.716695
9882000	2567.62282
9885600	2501.78635
9889200	2365.04905
9892800	2278.955175
9896400	2197.92566
9900000	2157.41092
9903600	2127.02483
9907200	2127.02483
9910800	2187.796975
9914400	2304.276905
9918000	2420.756835
9921600	2527.10808
9925200	2598.00891
9928800	2577.75154
9932400	2354.920365
9936000	1990.28753
9939600	1463.595665
9943200	1200.3236
9946800	1317.688575
9950400	1253.671335
9954000	1376.37108
9957600	1845.83098
9961200	2742.07262
9964800	2795.42032
9968400	2704.729195
9972000	2635.377185
9975600	2491.33836
9979200	2400.647235
9982800	2315.29088
9986400	2272.61272
9990000	2240.604065
9993600	2240.604065
9997200	2304.62134
10000800	2427.321085
10004400	2550.02083
10008000	2662.051035
10011600	2736.73785
10015200	2715.398735
10018800	2480.668785
10022400	2096.56524
10026000	1541.748985
10029600	1636.56682
10033200	1796.58668
10036800	1709.30312
10040400	1876.59661
10044000	2516.676085
10047600	3738.64596
10051200	3811.38226
10054800	3687.73055
10058400	3593.17336
10062000	3396.785315
10065600	3273.133605
10069200	3156.755525
10072800	3098.566485
10076400	3054.924705
10080000	3054.924705
10083600	3142.208265
10087200	3309.501755
